P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.69,2.93,10.31,4.21,3.37
3.45,2.61,10.85,5.87,3.09
3.12,2.87,10.77,4.45,2.55
3.01,2.32,13.54,1003.95,3.13
2.85,2.37,12.34,4.0,1003.05
3.67,2.31,10.81,3.96,2.55
2.75,2.24,1013.38,4.03,2.57
2.74,2.39,10.83,4.12,1002.74
2.46,2.4,11.18,4.12,3.31
2.65,1002.64,10.66,4.32,2.43
3.03,2.23,10.75,5.55,2.63
2.85,3.16,11.0,1004.05,1002.49
2.67,2.27,18.57,4.3,2.66
3.65,2.4,10.39,1003.34,2.64
2.44,2.74,12.51,1003.77,2.65
2.53,1001.85,1013.82,4.14,2.94
2.99,2.76,10.61,4.19,2.49
2.95,2.28,10.29,6.12,2.5
2.5,2.16,10.58,4.6,2.67
3.43,2.85,10.48,1003.93,2.48
2.86,3.19,10.8,4.93,2.43
2.67,2.35,14.16,4.08,2.43
2.71,2.57,10.51,3.97,2.46
2.7,2.7,10.57,4.2,2.43
2.52,1001.86,10.57,4.14,2.41
2.74,2.44,10.88,4.43,2.64
3.08,3.45,15.9,4.89,1002.54
3.11,2.84,14.7,4.06,2.51
2.48,2.33,10.2,4.22,3.0
2.47,2.7,10.24,4.07,2.46
2.46,2.33,15.46,4.01,2.55
2.95,2.43,10.6,1003.7,2.4
2.77,2.68,1013.21,5.1,2.56
3.24,2.38,10.56,4.41,2.5
2.47,2.35,11.96,4.36,3.54
2.78,2.29,10.89,4.17,1003.34
2.6,2.95,10.64,4.55,1002.07
3.02,2.37,16.03,4.06,2.42
2.41,2.36,1016.37,4.01,3.01
2.49,2.25,11.47,4.14,1060.2
2.42,2.16,11.16,1004.43,2.44
3.1,2.84,10.5,4.45,2.83
1001.89,2.43,10.77,6.04,2.75
2.87,2.23,10.36,4.04,2.92
2.94,2.14,10.26,4.02,1003.15
3.45,2.5,11.72,4.14,2.89
2.62,2.85,10.25,4.12,2.43
2.51,2.57,15.7,4.12,1003.05
1001.89,1002.66,10.59,4.22,3.04
2.71,2.6,16.32,4.14,3.3
3.17,2.59,14.83,4.08,1003.14
3.77,2.33,11.06,5.36,2.77
2.74,2.7,10.6,4.01,3.15
3.31,1001.83,10.44,4.81,2.88
3.3,2.27,10.71,1009.95,1002.33
3.24,2.49,15.81,4.08,2.39
3.26,2.56,10.72,5.08,2.56
2.81,3.02,11.09,4.33,2.91
2.75,2.75,10.57,4.64,2.81
2.49,2.42,15.26,4.45,3.54
2.86,2.58,10.53,5.11,3.33
2.9,2.59,16.16,4.47,3.71
2.66,2.32,11.64,4.05,3.12
2.92,1003.01,1012.46,5.89,3.24
2.87,2.34,10.58,6.19,2.95
3.75,3.37,10.79,4.88,2.55
2.89,2.69,10.58,4.23,2.91
3.0,2.46,11.16,4.35,1003.06
2.57,3000.35,10.39,4.72,2.83
3.34,2.96,14.04,5.71,3.17
2.62,2.3,1015.0,4.26,2.49
2.72,2.25,11.08,4.39,3.01
2.61,2.37,15.95,4.35,3.01
2.78,2.3,1037.22,5.89,1002.51
3.14,2.34,11.1,4.11,2.46
2.63,2.96,1013.14,6.17,2.92
