P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
12.27,7.26,17.39,7.45,6.98
13.48,7.58,23.8,9.71,6.92
12.26,6.03,24.94,6.85,6.38
12.97,6.34,16.9,6.65,5.36
12.33,9.26,17.11,11.42,6.77
9.16,7.35,17.08,6.93,6.31
11.78,8.31,19.69,6.52,5.26
9.19,9.96,17.21,6.73,7.23
10.78,6.13,17.13,6.64,5.5
11.8,6.14,16.83,8.44,5.7
9.02,7.46,19.59,6.46,6.43
11.55,7.55,17.57,6.89,6.42
9.35,7.75,19.2,6.56,6.36
8.81,6.16,20.0,6.6,6.39
8.66,5.72,21.1,6.55,5.99
8.38,9.23,19.73,8.23,5.87
10.07,7.18,19.66,6.92,5.2
9.83,9.57,17.62,10.26,6.21
8.98,7.45,17.61,8.09,5.23
9.03,8.35,25.35,8.39,5.07
8.81,7.03,24.14,9.43,5.08
8.83,7.98,20.25,11.15,5.33
10.65,8.43,19.17,8.71,5.91
12.55,9.71,17.45,7.74,5.61
11.8,5.68,18.46,10.14,6.29
9.2,5.78,16.59,9.12,5.53
9.19,5.84,22.81,6.96,5.55
9.32,5.96,19.23,7.74,6.31
9.37,5.66,19.27,12.22,6.47
12.44,7.53,21.9,12.41,8.21
15.34,6.63,18.05,10.96,8.26
13.74,7.8,20.04,10.69,7.7
14.04,8.04,17.69,11.87,6.7
13.43,7.67,17.76,7.83,5.26
9.45,7.54,21.31,8.68,5.08
14.47,8.65,16.74,8.11,5.03
9.64,7.23,19.67,6.49,5.18
8.96,9.0,20.89,6.83,5.68
12.21,7.93,24.57,9.92,5.67
9.42,8.3,17.17,6.65,5.3
12.5,7.24,24.46,7.43,6.09
9.18,7.45,18.05,6.7,6.33
9.88,5.85,16.94,6.67,5.45
9.25,6.65,19.38,7.12,5.16
11.22,7.09,22.18,7.1,4.88
9.37,7.33,21.67,11.62,5.26
12.95,7.91,17.59,6.67,5.02
11.61,5.8,24.75,9.83,5.42
11.96,5.71,26.84,7.05,5.41
13.09,7.92,22.09,7.12,5.2
9.75,7.02,22.65,6.77,5.31
9.05,10.86,23.72,7.38,5.21
15.52,9.99,23.78,6.69,5.01
12.07,9.43,17.32,6.88,4.95
16.17,5.76,18.49,7.12,6.07
9.61,5.39,17.96,6.95,6.39
9.38,7.52,18.07,6.84,5.67
9.38,9.13,19.42,6.99,5.47
12.9,5.94,22.49,6.69,6.51
9.88,7.13,19.47,6.59,6.55
13.66,7.21,19.78,8.54,5.45
13.01,6.11,24.95,7.18,6.38
14.24,8.42,23.3,9.54,5.5
12.14,5.89,17.54,7.13,5.49
15.04,7.27,22.47,6.81,6.33
12.0,7.67,17.62,7.2,5.46
9.6,6.28,24.97,6.76,6.52
12.52,5.31,24.27,6.61,5.27
9.44,7.75,28.6,7.79,7.4
10.58,7.82,25.45,6.79,7.4
9.16,6.0,24.79,6.5,8.6
11.81,6.13,24.26,6.69,6.83
13.43,5.81,22.03,6.59,5.27
9.51,7.57,23.41,8.57,6.37
9.65,8.94,23.87,7.0,5.32
8.97,6.01,18.88,6.9,5.33
15.35,5.79,24.56,7.35,5.84
12.26,7.31,23.9,8.49,6.37
12.4,7.61,22.77,9.47,5.33
11.56,7.53,23.65,7.12,6.66
9.38,5.46,19.28,6.81,5.58
11.99,7.51,21.53,7.26,5.21
9.44,5.94,19.95,7.18,5.38
9.25,5.87,26.83,7.06,5.29
9.12,5.72,27.37,7.67,6.93
9.37,7.35,24.2,7.45,5.39
13.01,7.42,21.48,7.28,4.78
13.4,6.07,21.53,6.66,6.65
9.43,9.38,23.41,6.67,5.21
9.05,8.24,21.46,7.0,5.04
14.46,7.6,25.75,6.7,8.58
13.41,6.23,25.0,7.93,5.15
11.89,6.27,23.3,6.62,5.29
12.58,6.19,23.03,9.86,4.88
12.14,7.32,24.82,9.59,5.26
12.46,5.65,27.38,6.74,5.54
9.36,6.17,24.8,7.0,5.32
9.27,6.44,22.63,6.79,5.15
13.25,8.08,23.85,6.99,5.45
10.82,5.77,17.85,11.48,5.16
13.14,7.41,20.87,7.19,6.33
12.44,9.71,18.12,7.06,5.14
12.16,7.78,21.42,7.2,6.22
11.9,7.58,17.68,6.76,5.32
12.24,5.55,3602.88,8.89,5.14
15.68,7.2,23.46,6.83,6.0
12.99,5.5,22.03,6.93,6.16
12.4,7.51,22.91,11.58,7.41
12.53,5.49,21.76,7.24,5.51
12.74,6.33,21.05,8.36,7.38
