Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
229,431.62,1604.0,1885.0,3489.0,,234.41,2757.0,3565.0,6322.0,,1263.93,486.0,4812.0,5298.0
230,3930.01,568.0,1884.0,2452.0,,26.9,412.0,5013.0,5425.0,,8.64,412.0,4747.0,5159.0
231,2104.33,560.0,1885.0,2445.0,,1045.4,552.0,5079.0,5631.0,,1454.94,692.0,4813.0,5505.0
232,18.69,412.0,1884.0,2296.0,,1489.52,2078.0,3564.0,5642.0,,9.05,346.0,4747.0,5093.0
233,1463.94,486.0,1885.0,2371.0,,28.32,412.0,5012.0,5424.0,,3304.82,552.0,4813.0,5365.0
234,837.56,412.0,1884.0,2296.0,,31.69,2004.0,3565.0,5569.0,,2065.21,560.0,4813.0,5373.0
235,18.66,412.0,1885.0,2297.0,,236.76,2004.0,3565.0,5569.0,,4337.13,552.0,4813.0,5365.0
236,228.98,1041.0,1885.0,2926.0,,27.23,412.0,5013.0,5425.0,,12.13,2004.0,3299.0,5303.0
237,3309.67,412.0,1885.0,2297.0,,4631.64,692.0,5079.0,5771.0,,1263.27,2012.0,3299.0,5311.0
238,221.46,1041.0,1884.0,2925.0,,28.45,412.0,5013.0,5425.0,,8.83,412.0,4746.0,5158.0
239,18.37,346.0,1885.0,2231.0,,27.97,412.0,5013.0,5425.0,,8.78,412.0,4747.0,5159.0
240,1497.39,420.0,1885.0,2305.0,,3165.12,478.0,5079.0,5557.0,,1027.22,552.0,4813.0,5365.0
241,843.62,3420.0,775.0,4195.0,,26.93,412.0,5013.0,5425.0,,9.05,412.0,4747.0,5159.0
242,1228.97,420.0,1884.0,2304.0,,1872.63,626.0,5079.0,5705.0,,8717.86,848.0,4811.0,5659.0
243,222.1,412.0,1885.0,2297.0,,238.0,2757.0,3565.0,6322.0,,218.59,3721.0,2202.0,5923.0
244,221.83,2162.0,775.0,2937.0,,27.87,1165.0,5013.0,6178.0,,12.27,2546.0,3299.0,5845.0
245,6658.27,568.0,1885.0,2453.0,,31.58,2004.0,3564.0,5568.0,,1024.79,552.0,4813.0,5365.0
246,228.9,412.0,1885.0,2297.0,,1081.82,552.0,5079.0,5631.0,,11.7,346.0,4745.0,5091.0
247,18.95,346.0,1885.0,2231.0,,28.7,1165.0,5012.0,6177.0,,217.22,478.0,4813.0,5291.0
248,2089.61,494.0,1885.0,2379.0,,28.22,1165.0,5012.0,6177.0,,1214.04,486.0,4812.0,5298.0
249,3120.59,634.0,1885.0,2519.0,,1267.17,626.0,5079.0,5705.0,,8.92,412.0,4746.0,5158.0
250,221.52,412.0,1884.0,2296.0,,1269.12,486.0,5078.0,5564.0,,217.73,3721.0,2202.0,5923.0
251,1246.17,486.0,1884.0,2370.0,,2089.15,626.0,5079.0,5705.0,,56283.19,478.0,4813.0,5291.0
252,1885.4,486.0,1885.0,2371.0,,30038.64,478.0,5078.0,5556.0,,1432.57,552.0,4813.0,5365.0
253,18.92,412.0,1885.0,2297.0,,41.65,3233.0,2335.0,5568.0,,3317.46,692.0,4813.0,5505.0
254,18.68,412.0,1885.0,2297.0,,2110.65,1231.0,5079.0,6310.0,,13.05,2004.0,3299.0,5303.0
255,6587.12,412.0,1885.0,2297.0,,27.1,1165.0,5013.0,6178.0,,629.82,2546.0,3298.0,5844.0
256,18.99,412.0,1885.0,2297.0,,4123.85,774.0,5078.0,5852.0,,9.14,412.0,4746.0,5158.0
257,228.43,412.0,1884.0,2296.0,,1078.2,692.0,5078.0,5770.0,,5260.55,478.0,4813.0,5291.0
258,1070.16,486.0,1885.0,2371.0,,27.1,412.0,5013.0,5425.0,,629.54,478.0,4813.0,5291.0
259,842.25,412.0,1885.0,2297.0,,27.23,412.0,5013.0,5425.0,,9.06,346.0,4747.0,5093.0
260,19.38,412.0,1885.0,2297.0,,237.18,478.0,5079.0,5557.0,,8.9,412.0,4746.0,5158.0
261,443.12,2163.0,775.0,2938.0,,1078.29,552.0,5079.0,5631.0,,8.83,412.0,4745.0,5157.0
262,2733.84,486.0,1884.0,2370.0,,1068.12,486.0,5079.0,5565.0,,1226.64,638.0,4812.0,5450.0
263,19.58,412.0,1885.0,2297.0,,2513.54,2086.0,3565.0,5651.0,,12.52,3719.0,2202.0,5921.0
264,19.27,412.0,1885.0,2297.0,,29.46,412.0,5011.0,5423.0,,221.72,5289.0,2202.0,7491.0
265,18.98,412.0,1885.0,2297.0,,34.63,412.0,5013.0,5425.0,,630.29,3708.0,2202.0,5910.0
266,431.75,2229.0,775.0,3004.0,,29.41,412.0,5013.0,5425.0,,1267.39,2012.0,3299.0,5311.0
267,19.16,346.0,1885.0,2231.0,,1871.2,692.0,5079.0,5771.0,,1067.15,692.0,4813.0,5505.0
268,18.45,412.0,1885.0,2297.0,,30.78,2757.0,3565.0,6322.0,,629.34,2004.0,3299.0,5303.0
269,18.68,412.0,1885.0,2297.0,,28.31,412.0,5013.0,5425.0,,13.04,2004.0,3298.0,5302.0
270,18.73,412.0,1885.0,2297.0,,27.19,1165.0,5013.0,6178.0,,1046.51,692.0,4813.0,5505.0
271,7466.35,642.0,1884.0,2526.0,,4352.61,4255.0,2335.0,6590.0,,9.87,346.0,4747.0,5093.0
272,8681.49,716.0,1883.0,2599.0,,41.26,2679.0,3565.0,6244.0,,1258.84,692.0,4813.0,5505.0
273,19.31,346.0,1885.0,2231.0,,27.86,412.0,5013.0,5425.0,,1268.45,486.0,4812.0,5298.0
274,1253.63,420.0,1884.0,2304.0,,1063.25,552.0,5078.0,5630.0,,9.53,412.0,4747.0,5159.0
275,20.62,412.0,1885.0,2297.0,,26.63,412.0,5013.0,5425.0,,1458.19,552.0,4813.0,5365.0
276,19.94,412.0,1885.0,2297.0,,237.96,478.0,5079.0,5557.0,,214.12,2004.0,3297.0,5301.0
277,20.22,412.0,1884.0,2296.0,,446.99,1231.0,5079.0,6310.0,,1221.91,552.0,4812.0,5364.0
278,1027.77,626.0,1884.0,2510.0,,3905.15,634.0,5078.0,5712.0,,2725.7,692.0,4813.0,5505.0
279,18.45,412.0,1884.0,2296.0,,237.63,5554.0,2335.0,7889.0,,222.24,478.0,4813.0,5291.0
280,18.32,412.0,1885.0,2297.0,,6694.72,478.0,5079.0,5557.0,,1040.99,692.0,4813.0,5505.0
281,220.78,412.0,1885.0,2297.0,,1294.01,626.0,5079.0,5705.0,,8.61,412.0,4746.0,5158.0
282,221.8,2229.0,775.0,3004.0,,445.48,478.0,5078.0,5556.0,,8.66,412.0,4747.0,5159.0
283,19.03,346.0,1884.0,2230.0,,29.1,1165.0,5013.0,6178.0,,1040.36,486.0,4813.0,5299.0
284,222.99,2163.0,775.0,2938.0,,3129.73,634.0,5079.0,5713.0,,1426.81,552.0,4811.0,5363.0
285,222.52,2228.0,775.0,3003.0,,28.64,1165.0,5013.0,6178.0,,8.65,412.0,4747.0,5159.0
286,18.67,412.0,1885.0,2297.0,,27.47,412.0,5012.0,5424.0,,1031.0,486.0,4813.0,5299.0
287,1059.64,420.0,1884.0,2304.0,,27.23,412.0,5013.0,5425.0,,626.51,2004.0,3299.0,5303.0
288,1075.85,420.0,1885.0,2305.0,,239.59,2757.0,3565.0,6322.0,,5813.61,486.0,4813.0,5299.0
289,20.01,346.0,1884.0,2230.0,,1238.07,626.0,5078.0,5704.0,,13.0,3101.0,2202.0,5303.0
290,3505.8,634.0,1885.0,2519.0,,26.89,412.0,5013.0,5425.0,,9.34,412.0,4747.0,5159.0
291,1866.19,486.0,1885.0,2371.0,,27.26,412.0,5013.0,5425.0,,12.82,412.0,4747.0,5159.0
292,18.19,412.0,1885.0,2297.0,,1683.66,478.0,5078.0,5556.0,,1277.85,2078.0,3299.0,5377.0
293,224.48,412.0,1884.0,2296.0,,1287.91,638.0,5079.0,5717.0,,1063.97,552.0,4812.0,5364.0
294,18.37,346.0,1884.0,2230.0,,36.4,412.0,5013.0,5425.0,,1218.17,552.0,4813.0,5365.0
295,18.49,412.0,1883.0,2295.0,,4990.57,634.0,5079.0,5713.0,,8.66,412.0,4747.0,5159.0
296,221.93,412.0,1885.0,2297.0,,654.27,2679.0,3564.0,6243.0,,9.22,412.0,4746.0,5158.0
297,1049.82,486.0,1884.0,2370.0,,236.26,478.0,5720.0,6198.0,,12.24,2546.0,3298.0,5844.0
298,1068.24,486.0,1885.0,2371.0,,28.17,412.0,5013.0,5425.0,,1069.74,626.0,4812.0,5438.0
299,7223.45,790.0,1885.0,2675.0,,1087.94,552.0,5079.0,5631.0,,8.82,412.0,4747.0,5159.0
300,1077.41,420.0,1885.0,2305.0,,27.58,412.0,5012.0,5424.0,,221.83,2004.0,3299.0,5303.0
301,226.7,1041.0,1885.0,2926.0,,3774.17,4181.0,5079.0,9260.0,,8.62,346.0,4745.0,5091.0
302,1030.1,420.0,1885.0,2305.0,,1710.03,692.0,5078.0,5770.0,,8.52,412.0,4747.0,5159.0
303,19.45,412.0,1884.0,2296.0,,30.48,2004.0,3565.0,5569.0,,8.54,412.0,4746.0,5158.0
304,3095.15,634.0,1885.0,2519.0,,27.99,412.0,5011.0,5423.0,,12.94,346.0,4747.0,5093.0
305,18.73,412.0,1885.0,2297.0,,238.93,2679.0,3564.0,6243.0,,5039.13,626.0,4812.0,5438.0
306,4613.59,486.0,1884.0,2370.0,,644.65,2004.0,3564.0,5568.0,,2273.55,2152.0,3299.0,5451.0
307,19.2,412.0,1885.0,2297.0,,1486.16,486.0,5079.0,5565.0,,3110.99,2004.0,3298.0,5302.0
308,1255.61,420.0,1884.0,2304.0,,3149.36,2004.0,3563.0,5567.0,,9.87,412.0,4747.0,5159.0
309,2292.11,560.0,1885.0,2445.0,,5677.48,626.0,5079.0,5705.0,,2494.28,2086.0,3298.0,5384.0
310,1269.55,420.0,1885.0,2305.0,,2106.24,552.0,5079.0,5631.0,,1049.08,552.0,4812.0,5364.0
311,19.08,412.0,1884.0,2296.0,,2724.71,626.0,5078.0,5704.0,,218.36,478.0,4811.0,5289.0
312,18.51,346.0,1885.0,2231.0,,1088.51,626.0,5079.0,5705.0,,8.79,412.0,4747.0,5159.0
313,18.38,412.0,1885.0,2297.0,,4149.61,774.0,5078.0,5852.0,,9.22,412.0,4746.0,5158.0
314,1039.88,626.0,1884.0,2510.0,,27.0,412.0,5012.0,5424.0,,1479.77,486.0,4812.0,5298.0
315,18.53,412.0,1884.0,2296.0,,236.72,2667.0,5078.0,7745.0,,1459.19,692.0,4813.0,5505.0
316,432.76,412.0,1885.0,2297.0,,2701.92,486.0,5078.0,5564.0,,12.16,2546.0,3299.0,5845.0
317,1054.2,626.0,1884.0,2510.0,,27.52,1165.0,5012.0,6177.0,,2252.3,626.0,4812.0,5438.0
318,430.76,2162.0,775.0,2937.0,,26.61,412.0,5013.0,5425.0,,3525.66,700.0,4813.0,5513.0
319,19.91,412.0,1884.0,2296.0,,234.43,2004.0,3564.0,5568.0,,629.89,2004.0,3299.0,5303.0
320,1262.03,560.0,1885.0,2445.0,,1302.65,2078.0,3565.0,5643.0,,9.35,412.0,4746.0,5158.0
321,3317.81,634.0,1884.0,2518.0,,1056.27,486.0,5079.0,5565.0,,1029.83,552.0,4813.0,5365.0
322,1062.67,626.0,1885.0,2511.0,,1897.66,692.0,5079.0,5771.0,,9.57,412.0,4747.0,5159.0
323,7661.5,2931.0,775.0,3706.0,,27.54,412.0,5013.0,5425.0,,1265.31,704.0,4812.0,5516.0
324,18.46,346.0,1885.0,2231.0,,8848.2,856.0,5079.0,5935.0,,8.99,412.0,4746.0,5158.0
325,225.31,412.0,1885.0,2297.0,,27.01,412.0,5012.0,5424.0,,8.79,412.0,4747.0,5159.0
326,1285.94,420.0,1884.0,2304.0,,233.05,2733.0,5078.0,7811.0,,12.06,2546.0,3299.0,5845.0
327,221.89,412.0,1885.0,2297.0,,27.13,1087.0,5013.0,6100.0,,1064.39,626.0,4812.0,5438.0
328,18.78,412.0,1885.0,2297.0,,30.75,2679.0,3564.0,6243.0,,12.94,2004.0,3299.0,5303.0
329,433.48,412.0,1884.0,2296.0,,27.65,412.0,5013.0,5425.0,,12.82,412.0,4745.0,5157.0
330,221.06,2229.0,775.0,3004.0,,3125.33,700.0,5078.0,5778.0,,8.87,1032.0,4745.0,5777.0
331,1021.88,626.0,1884.0,2510.0,,26.76,412.0,5012.0,5424.0,,8.6,346.0,4746.0,5092.0
332,18.25,412.0,1884.0,2296.0,,27.41,1165.0,5011.0,6176.0,,1260.2,2012.0,3298.0,5310.0
333,224.71,412.0,1885.0,2297.0,,6474.41,626.0,5078.0,5704.0,,9.38,412.0,4746.0,5158.0
334,3366.25,4678.0,775.0,5453.0,,31.46,412.0,5012.0,5424.0,,219.62,3720.0,2202.0,5922.0
335,1021.96,420.0,1884.0,2304.0,,29.83,412.0,5012.0,5424.0,,8.96,346.0,4746.0,5092.0
336,221.1,412.0,1885.0,2297.0,,32.81,412.0,5012.0,5424.0,,1046.44,486.0,4813.0,5299.0
337,222.16,1041.0,1885.0,2926.0,,1291.19,552.0,5079.0,5631.0,,8.81,412.0,4747.0,5159.0
338,18.43,412.0,1884.0,2296.0,,651.65,478.0,5078.0,5556.0,,8.65,346.0,4747.0,5093.0
339,1034.59,420.0,1884.0,2304.0,,27.62,412.0,5012.0,5424.0,,8.53,412.0,4745.0,5157.0
340,20.04,412.0,1885.0,2297.0,,32.98,2679.0,3565.0,6244.0,,1021.02,626.0,4812.0,5438.0
341,4610.23,486.0,1885.0,2371.0,,29.62,412.0,5013.0,5425.0,,8.82,412.0,4747.0,5159.0
342,22.96,346.0,1885.0,2231.0,,1047.9,486.0,5078.0,5564.0,,121041.42,6951.0,2202.0,9153.0
343,24.88,346.0,1884.0,2230.0,,27.04,412.0,5012.0,5424.0,,1221.7,692.0,4812.0,5504.0
344,19.85,412.0,1885.0,2297.0,,27.84,412.0,5013.0,5425.0,,1269.72,692.0,4812.0,5504.0
345,24.86,412.0,1884.0,2296.0,,644.29,478.0,5078.0,5556.0,,1445.68,2546.0,3298.0,5844.0
346,21.6,412.0,1884.0,2296.0,,4324.7,2300.0,3565.0,5865.0,,9.06,412.0,4746.0,5158.0
347,226.69,412.0,1885.0,2297.0,,27.33,412.0,5013.0,5425.0,,12.18,412.0,4747.0,5159.0
348,21.88,412.0,1885.0,2297.0,,6395.72,7069.0,2335.0,9404.0,,9.21,412.0,4747.0,5159.0
349,19.77,412.0,1885.0,2297.0,,29.0,1165.0,5013.0,6178.0,,12.61,3721.0,2202.0,5923.0
350,7625.51,2932.0,775.0,3707.0,,38.11,2004.0,3565.0,5569.0,,1877.55,552.0,4813.0,5365.0
351,2681.93,420.0,1885.0,2305.0,,650.92,2757.0,3565.0,6322.0,,1024.12,552.0,4812.0,5364.0
352,1289.03,486.0,1885.0,2371.0,,27.12,412.0,5013.0,5425.0,,13.72,2004.0,3297.0,5301.0
353,428.52,2858.0,775.0,3633.0,,1058.92,552.0,5079.0,5631.0,,9.28,346.0,4746.0,5092.0
354,18.79,412.0,1885.0,2297.0,,4150.07,774.0,5078.0,5852.0,,3329.32,478.0,4811.0,5289.0
355,18.38,412.0,1884.0,2296.0,,3329.44,2226.0,3565.0,5791.0,,220.46,2546.0,3299.0,5845.0
356,1285.18,486.0,1885.0,2371.0,,3733.33,700.0,5078.0,5778.0,,2061.98,478.0,4813.0,5291.0
357,1061.58,420.0,1884.0,2304.0,,652.88,478.0,5079.0,5557.0,,8.93,412.0,4747.0,5159.0
358,3756.85,494.0,1885.0,2379.0,,1893.59,2078.0,3565.0,5643.0,,1061.97,692.0,4813.0,5505.0
359,1022.82,486.0,1884.0,2370.0,,5066.25,552.0,5078.0,5630.0,,8.73,412.0,4746.0,5158.0
360,19.16,412.0,1885.0,2297.0,,244.55,478.0,5079.0,5557.0,,9.25,412.0,4747.0,5159.0
361,18.8,346.0,1885.0,2231.0,,32.85,2679.0,3565.0,6244.0,,11.22,412.0,4745.0,5157.0
362,18.69,412.0,1885.0,2297.0,,33.35,2004.0,3564.0,5568.0,,1429.95,692.0,4812.0,5504.0
363,428.68,412.0,1885.0,2297.0,,2112.45,626.0,5079.0,5705.0,,9.12,412.0,4747.0,5159.0
364,18.78,346.0,1884.0,2230.0,,27.84,1165.0,5012.0,6177.0,,834.77,478.0,4813.0,5291.0
365,18.47,412.0,1885.0,2297.0,,1859.68,552.0,5079.0,5631.0,,221.82,2004.0,3298.0,5302.0
366,3364.94,2163.0,775.0,2938.0,,26.95,1165.0,5013.0,6178.0,,8.73,412.0,4747.0,5159.0
367,429.78,2858.0,775.0,3633.0,,1052.07,552.0,5079.0,5631.0,,8.69,412.0,4747.0,5159.0
368,221.38,2162.0,775.0,2937.0,,233.26,1231.0,5079.0,6310.0,,8.7,346.0,4746.0,5092.0
369,18.36,412.0,1884.0,2296.0,,1301.85,2078.0,3565.0,5643.0,,8.59,412.0,4747.0,5159.0
370,432.38,1670.0,1884.0,3554.0,,27.11,412.0,5013.0,5425.0,,12.52,2546.0,3298.0,5844.0
371,221.69,975.0,1885.0,2860.0,,1455.64,2004.0,3565.0,5569.0,,9.02,412.0,4746.0,5158.0
372,21.79,412.0,1884.0,2296.0,,28.11,1165.0,5012.0,6177.0,,8.96,412.0,4747.0,5159.0
373,1230.16,486.0,1885.0,2371.0,,31.27,2004.0,3564.0,5568.0,,2691.51,486.0,4812.0,5298.0
374,1268.92,486.0,1883.0,2369.0,,1485.23,486.0,5078.0,5564.0,,218.94,3709.0,2202.0,5911.0
375,222.16,1041.0,1885.0,2926.0,,28.22,1165.0,5013.0,6178.0,,8.55,346.0,4746.0,5092.0
376,3279.33,568.0,1885.0,2453.0,,1076.48,552.0,5079.0,5631.0,,11.97,2546.0,3298.0,5844.0
377,4624.77,560.0,1885.0,2445.0,,1656.44,478.0,5079.0,5557.0,,1065.59,692.0,4812.0,5504.0
378,835.88,412.0,1885.0,2297.0,,28.25,412.0,5013.0,5425.0,,3763.0,478.0,4813.0,5291.0
379,19.13,412.0,1885.0,2297.0,,3083.54,634.0,5077.0,5711.0,,10.21,412.0,4747.0,5159.0
380,1664.0,3486.0,775.0,4261.0,,27.42,412.0,5013.0,5425.0,,2082.66,626.0,4813.0,5439.0
381,1230.01,486.0,1884.0,2370.0,,235.78,478.0,5079.0,5557.0,,4575.9,692.0,4813.0,5505.0
382,18.49,412.0,1884.0,2296.0,,27.42,412.0,5013.0,5425.0,,1217.64,552.0,4813.0,5365.0
383,18.44,412.0,1884.0,2296.0,,27.47,412.0,5013.0,5425.0,,1271.21,486.0,4813.0,5299.0
384,1069.46,560.0,1885.0,2445.0,,27.14,412.0,5013.0,5425.0,,27877.59,486.0,4813.0,5299.0
385,1493.05,560.0,1885.0,2445.0,,27.36,1087.0,5013.0,6100.0,,12.69,412.0,4747.0,5159.0
386,25.38,412.0,1884.0,2296.0,,647.45,478.0,5078.0,5556.0,,12.08,1032.0,4746.0,5778.0
387,1069.63,486.0,1884.0,2370.0,,31.37,2004.0,3565.0,5569.0,,9.96,346.0,4747.0,5093.0
388,3308.37,412.0,1884.0,2296.0,,2060.25,486.0,5079.0,5565.0,,12.51,412.0,4747.0,5159.0
389,18.68,346.0,1885.0,2231.0,,27.82,1165.0,5012.0,6177.0,,1244.96,692.0,4813.0,5505.0
390,225.18,412.0,1883.0,2295.0,,27.08,1087.0,5012.0,6099.0,,6879.73,2160.0,3299.0,5459.0
391,1078.63,486.0,1885.0,2371.0,,1474.56,2012.0,3564.0,5576.0,,12.65,2546.0,3299.0,5845.0
392,1645.17,412.0,1884.0,2296.0,,7192.64,922.0,5078.0,6000.0,,10.8,346.0,4747.0,5093.0
393,18.63,412.0,1885.0,2297.0,,26.96,1165.0,5012.0,6177.0,,8.74,412.0,4746.0,5158.0
394,224.54,2228.0,775.0,3003.0,,236.92,478.0,5079.0,5557.0,,116010.22,478.0,4813.0,5291.0
395,19.11,412.0,1884.0,2296.0,,29.32,412.0,5013.0,5425.0,,8.87,412.0,4745.0,5157.0
396,18.96,412.0,1885.0,2297.0,,29.67,412.0,5013.0,5425.0,,8.94,412.0,4746.0,5158.0
397,1287.61,560.0,1885.0,2445.0,,3087.34,626.0,5079.0,5705.0,,1044.85,486.0,4812.0,5298.0
398,24.39,412.0,1884.0,2296.0,,4636.12,692.0,5079.0,5771.0,,8.94,412.0,4746.0,5158.0
399,19.34,412.0,1883.0,2295.0,,31.25,2004.0,3564.0,5568.0,,9.25,412.0,4747.0,5159.0
400,19.19,412.0,1885.0,2297.0,,37.12,412.0,5013.0,5425.0,,9.49,346.0,4747.0,5093.0
401,1032.64,486.0,1885.0,2371.0,,27.83,412.0,5013.0,5425.0,,9.51,412.0,4747.0,5159.0
402,19.53,412.0,1885.0,2297.0,,31.82,2004.0,3564.0,5568.0,,1267.56,626.0,4812.0,5438.0
403,18.35,412.0,1883.0,2295.0,,1094.28,486.0,5079.0,5565.0,,1266.37,1734.0,3716.0,5450.0
404,2106.04,560.0,1885.0,2445.0,,235.78,1231.0,5079.0,6310.0,,1884.22,626.0,4812.0,5438.0
405,220.38,1041.0,1884.0,2925.0,,7661.91,692.0,5079.0,5771.0,,1025.23,552.0,4813.0,5365.0
406,19.08,412.0,1885.0,2297.0,,2112.28,626.0,5078.0,5704.0,,8.91,346.0,4746.0,5092.0
407,31448.17,3005.0,775.0,3780.0,,3126.53,634.0,5078.0,5712.0,,12.88,3720.0,2202.0,5922.0
408,1289.04,420.0,1884.0,2304.0,,234.69,478.0,5077.0,5555.0,,2695.54,486.0,4811.0,5297.0
409,1064.62,486.0,1885.0,2371.0,,1460.72,7003.0,3849.0,10852.0,,8.76,412.0,4747.0,5159.0
410,226.19,412.0,1885.0,2297.0,,237.32,478.0,5078.0,5556.0,,835.13,1098.0,4813.0,5911.0
411,837.89,412.0,1885.0,2297.0,,7178.35,856.0,5078.0,5934.0,,8.71,412.0,4747.0,5159.0
412,18.39,346.0,1884.0,2230.0,,27.27,412.0,5013.0,5425.0,,1853.51,692.0,4813.0,5505.0
413,1049.32,626.0,1884.0,2510.0,,3088.12,700.0,5079.0,5779.0,,9.19,412.0,4746.0,5158.0
414,434.39,412.0,1884.0,2296.0,,27.23,412.0,5013.0,5425.0,,216.81,2546.0,3299.0,5845.0
415,18.42,412.0,1885.0,2297.0,,28.33,412.0,5013.0,5425.0,,8.69,412.0,4746.0,5158.0
416,1465.24,560.0,1885.0,2445.0,,1884.85,626.0,5079.0,5705.0,,2298.54,626.0,4813.0,5439.0
417,227.71,412.0,1885.0,2297.0,,238.03,2667.0,5079.0,7746.0,,221.07,2534.0,4813.0,7347.0
418,23755.25,1144.0,1884.0,3028.0,,1237.68,692.0,5079.0,5771.0,,1644.92,486.0,4813.0,5299.0
419,4341.75,486.0,1885.0,2371.0,,5042.57,2152.0,3564.0,5716.0,,8693.95,848.0,4812.0,5660.0
420,19.0,412.0,1884.0,2296.0,,1048.75,486.0,5078.0,5564.0,,1650.07,478.0,4812.0,5290.0
421,18.09,412.0,1885.0,2297.0,,1077.26,486.0,5079.0,5565.0,,1016.85,692.0,4813.0,5505.0
422,1853.09,420.0,1884.0,2304.0,,27.22,1165.0,5012.0,6177.0,,1218.41,486.0,4811.0,5297.0
423,1228.52,560.0,1885.0,2445.0,,27.38,412.0,5012.0,5424.0,,9.06,412.0,4747.0,5159.0
424,430.32,412.0,1884.0,2296.0,,27.43,1165.0,5013.0,6178.0,,1459.46,692.0,4813.0,5505.0
425,19.21,346.0,1885.0,2231.0,,28.83,1165.0,5012.0,6177.0,,9.03,412.0,4746.0,5158.0
426,224.16,412.0,1884.0,2296.0,,27.0,1087.0,5012.0,6099.0,,1473.71,2004.0,3298.0,5302.0
427,2716.87,420.0,1884.0,2304.0,,1284.58,552.0,5079.0,5631.0,,11.77,346.0,4746.0,5092.0
428,1082.62,626.0,1884.0,2510.0,,27.53,412.0,5013.0,5425.0,,1058.54,486.0,4813.0,5299.0
429,20.1,346.0,1885.0,2231.0,,854.94,478.0,5078.0,5556.0,,8.8,412.0,4747.0,5159.0
430,19.45,412.0,1885.0,2297.0,,27.76,412.0,5013.0,5425.0,,8.97,954.0,4746.0,5700.0
431,24.96,346.0,1885.0,2231.0,,5390.59,782.0,5078.0,5860.0,,8.68,412.0,4745.0,5157.0
432,18.79,412.0,1885.0,2297.0,,38.33,412.0,5013.0,5425.0,,1021.24,692.0,4811.0,5503.0
433,18.82,346.0,1884.0,2230.0,,27.92,412.0,5013.0,5425.0,,2673.95,552.0,4813.0,5365.0
434,18.98,412.0,1883.0,2295.0,,28.21,412.0,5012.0,5424.0,,1429.57,692.0,4813.0,5505.0
435,1081.19,486.0,1884.0,2370.0,,7634.2,486.0,5078.0,5564.0,,9.67,346.0,4745.0,5091.0
436,1493.2,420.0,1885.0,2305.0,,31.43,2757.0,3565.0,6322.0,,8.9,412.0,4747.0,5159.0
437,1046.1,420.0,1884.0,2304.0,,32.09,412.0,5013.0,5425.0,,1448.71,478.0,4812.0,5290.0
438,1077.78,486.0,1885.0,2371.0,,27.94,1087.0,5013.0,6100.0,,3125.59,478.0,4812.0,5290.0
439,19.44,346.0,1884.0,2230.0,,1441.53,486.0,5079.0,5565.0,,8.74,412.0,4746.0,5158.0
440,4364.52,1115.0,1883.0,2998.0,,28.29,1087.0,5013.0,6100.0,,8.59,412.0,4747.0,5159.0
441,1021.77,626.0,1884.0,2510.0,,442.5,478.0,5077.0,5555.0,,1457.74,2152.0,3298.0,5450.0
442,3785.72,2228.0,775.0,3003.0,,240.04,2733.0,5078.0,7811.0,,12.96,2546.0,3298.0,5844.0
443,221.5,1041.0,1884.0,2925.0,,2713.16,626.0,5078.0,5704.0,,12.51,2004.0,3298.0,5302.0
444,224.65,412.0,1884.0,2296.0,,28.15,1087.0,5012.0,6099.0,,1887.4,486.0,4813.0,5299.0
445,432.86,412.0,1883.0,2295.0,,27.34,1087.0,5013.0,6100.0,,219.94,478.0,4813.0,5291.0
446,1082.24,626.0,1885.0,2511.0,,241.4,1231.0,5079.0,6310.0,,1493.4,3708.0,2202.0,5910.0
447,3126.35,634.0,1885.0,2519.0,,2525.79,560.0,5079.0,5639.0,,8.82,412.0,4746.0,5158.0
448,1283.83,486.0,1885.0,2371.0,,26.76,412.0,5013.0,5425.0,,1265.96,2078.0,3299.0,5377.0
449,18.37,346.0,1885.0,2231.0,,26.73,412.0,5012.0,5424.0,,9.57,412.0,4746.0,5158.0
450,1665.0,412.0,1884.0,2296.0,,29.23,412.0,5012.0,5424.0,,1488.91,5289.0,2202.0,7491.0
451,18.75,346.0,1885.0,2231.0,,1268.24,2012.0,3564.0,5576.0,,3292.68,486.0,4813.0,5299.0
452,18.34,412.0,1885.0,2297.0,,10977.03,1008.0,5079.0,6087.0,,6920.52,478.0,4813.0,5291.0
453,1029.0,560.0,1884.0,2444.0,,1885.38,552.0,5078.0,5630.0,,1270.13,692.0,4813.0,5505.0
454,1077.06,486.0,1884.0,2370.0,,28.41,412.0,5013.0,5425.0,,11.37,412.0,4747.0,5159.0
455,18.78,412.0,1884.0,2296.0,,27.34,412.0,5012.0,5424.0,,7630.63,3849.0,2202.0,6051.0
456,235353.72,2940.0,775.0,3715.0,,27.06,412.0,5013.0,5425.0,,9.58,412.0,4746.0,5158.0
457,5409.07,420.0,1885.0,2305.0,,243.27,2004.0,3564.0,5568.0,,224.46,478.0,4813.0,5291.0
458,221.57,412.0,1883.0,2295.0,,1477.31,2004.0,3565.0,5569.0,,8.92,412.0,4746.0,5158.0
