Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
247,6.23,3963.0,,1039.35,62909.0,,4.14,6602.0
248,1006.33,10450.0,,15.03,6735.0,,1030.91,6600.0
249,3006.2,6664.0,,3106.1,22011.0,,1050.2,19388.0
250,1005.62,6487.0,,1039.37,6734.0,,1014.65,6601.0
251,3004.86,3963.0,,14.36,6735.0,,4.26,11940.0
252,1010.05,3963.0,,14.41,6735.0,,4.38,19989.0
253,6.43,18022.0,,18.67,17465.0,,1065.8,21544.0
254,7002.01,3963.0,,16.15,44819.0,,4.33,6602.0
255,10.58,14236.0,,7007.16,6734.0,,5.77,20494.0
256,3006.24,5225.0,,3016.52,37537.0,,5.16,6601.0
257,7.67,5225.0,,14.83,6735.0,,4.54,16530.0
258,1006.44,11889.0,,14.62,14286.0,,4.37,6601.0
259,7.1,3963.0,,14.61,12208.0,,5.83,16406.0
260,8.41,3963.0,,17.51,17466.0,,4.16,36735.0
261,7.06,9188.0,,6888.64,6734.0,,4.85,11942.0
262,1006.18,5225.0,,14.68,6735.0,,4.29,27560.0
263,6.41,3963.0,,1120.7,6735.0,,4.14,46289.0
264,6.41,13151.0,,14.54,6734.0,,4.61,30378.0
265,6.67,11712.0,,15.96,6733.0,,4.48,16204.0
266,1006.13,3963.0,,17.85,21120.0,,1031.04,6601.0
267,7.36,3963.0,,14.65,12207.0,,6999.81,11064.0
268,8.82,3963.0,,20.75,15438.0,,1085.92,6602.0
269,6.43,14413.0,,1017.06,56724.0,,4.35,30377.0
270,8.18,6487.0,,3057.38,48062.0,,5.62,6602.0
271,9.02,3963.0,,18.61,11065.0,,1088.27,11942.0
272,1006.23,3963.0,,24.28,17466.0,,3082.62,6602.0
273,6.42,10450.0,,16.12,6734.0,,4.3,26677.0
274,6.23,14590.0,,15.98,6734.0,,4.23,6600.0
275,3005.69,3963.0,,1109.97,6734.0,,5.68,15155.0
276,1005.96,7749.0,,1096.91,6735.0,,4.26,39455.0
277,1005.57,13151.0,,1017.62,32953.0,,3033.87,20645.0
278,1005.53,3963.0,,14.68,6734.0,,1031.47,15301.0
279,6.5,5225.0,,2193.53,6734.0,,4.98,6602.0
280,1006.08,16760.0,,1045.59,27477.0,,4.38,24725.0
281,7001.04,5225.0,,14.79,12208.0,,5.03,11606.0
282,8.04,9011.0,,15.57,41323.0,,4.12,21213.0
283,6.21,3963.0,,1062.11,6735.0,,1024.44,6601.0
284,8.06,11712.0,,14.35,26213.0,,4.36,17465.0
285,8.51,9188.0,,14.31,6734.0,,6.04,6602.0
286,7.02,3963.0,,16.48,40607.0,,1854.79,53103.0
287,6.33,5225.0,,15.46,21590.0,,4.19,6602.0
288,8.53,3963.0,,15.54,6735.0,,4.24,11607.0
289,1008.85,3963.0,,23.32,6734.0,,1010.01,30086.0
290,6.56,10450.0,,27.84,17680.0,,4.06,41475.0
291,1006.71,3963.0,,1096.6,62951.0,,4.48,6602.0
292,6.37,9365.0,,20.68,36866.0,,1010.51,11940.0
293,8.78,5225.0,,1018.23,6734.0,,1010.18,6601.0
294,6.23,5225.0,,1016.12,6734.0,,4.17,6601.0
295,10.02,3963.0,,1024.24,6735.0,,1031.83,6602.0
296,3006.73,3963.0,,15.3,6735.0,,4.14,6600.0
297,8.05,6664.0,,1021.07,26896.0,,1017.94,6602.0
298,6.85,7926.0,,15.8,33576.0,,1064.23,18887.0
299,7.18,6487.0,,14.37,25208.0,,4.3,6601.0
300,6.39,5225.0,,1089.09,6735.0,,4.31,30512.0
301,1005.96,7926.0,,1027.49,29332.0,,4.01,6602.0
302,8.57,3963.0,,14.99,6734.0,,1059.28,6602.0
303,1006.43,3963.0,,18.61,6735.0,,1099.88,6602.0
304,3005.58,3963.0,,1387.86,6734.0,,4.13,6602.0
305,8.5,3963.0,,1040.99,21590.0,,1219.65,6602.0
306,1007.3,6664.0,,1121.83,41655.0,,3003.11,6601.0
307,6.33,19638.0,,14.47,6735.0,,4.96,6601.0
308,6.37,11535.0,,21.59,23153.0,,4.27,6602.0
309,7.75,3963.0,,7012.06,6734.0,,4.84,6601.0
310,,,,1040.03,6735.0,,1012.2,6602.0
311,,,,1091.04,31258.0,,6.22,11409.0
312,,,,3017.03,6735.0,,1199.66,6602.0
313,,,,15.21,6734.0,,4.28,6602.0
314,,,,20.64,22011.0,,4.36,11064.0
315,,,,21.56,6735.0,,6.83,6602.0
316,,,,1044.23,6733.0,,6.2,6602.0
317,,,,1041.68,22939.0,,1141.76,16748.0
318,,,,14.73,6735.0,,4.24,6602.0
319,,,,16.92,12206.0,,4.1,6601.0
320,,,,1068.67,6734.0,,1030.26,16749.0
321,,,,1040.14,6735.0,,4.57,21746.0
322,,,,1070.32,6734.0,,4.42,21458.0
323,,,,1038.86,6735.0,,4.17,6602.0
324,,,,3044.39,6735.0,,4.37,11942.0
325,,,,1019.59,41655.0,,1011.98,11940.0
326,,,,20.61,12207.0,,4.71,6602.0
327,,,,14.87,76620.0,,4.84,6602.0
328,,,,1015.55,6735.0,,1526.21,6601.0
329,,,,1051.84,30339.0,,4.77,14040.0
330,,,,14.79,6735.0,,,
331,,,,15.18,22938.0,,,
332,,,,1211.93,6734.0,,,
333,,,,7012.69,6735.0,,,
334,,,,19.48,6734.0,,,
335,,,,3819.01,6735.0,,,
336,,,,7041.18,6734.0,,,
337,,,,14.98,6734.0,,,
338,,,,14.85,16537.0,,,
339,,,,20.6,6735.0,,,
340,,,,1143.22,6735.0,,,
341,,,,14.55,35389.0,,,
342,,,,14.65,6735.0,,,
343,,,,1017.57,11065.0,,,
