Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
439,23.41,1738.0,,29.37,4866.0,,8.75,4600.0
440,18.56,1738.0,,27.16,4867.0,,9.91,4601.0
441,18.78,1739.0,,27.47,4867.0,,12.27,2202.0
442,221.78,1739.0,,27.28,4866.0,,9.02,4600.0
443,19.11,1739.0,,27.05,4867.0,,8.78,4600.0
444,26.12,1737.0,,27.16,4866.0,,219.76,2202.0
445,222.62,1738.0,,28.26,4867.0,,9.05,4601.0
446,18.46,1738.0,,236.31,2335.0,,1060.63,3153.0
447,226.39,1738.0,,35.2,4867.0,,8.9,4600.0
448,18.51,1738.0,,28.66,4867.0,,1058.12,3152.0
449,18.38,1738.0,,27.99,4866.0,,12.66,2202.0
450,1072.77,1739.0,,31.23,2335.0,,1258.48,3153.0
451,18.7,1738.0,,27.72,4866.0,,8.8,4600.0
452,18.98,1738.0,,1081.95,3417.0,,9.13,4600.0
453,18.72,1739.0,,27.53,4866.0,,12.35,2202.0
454,18.71,1739.0,,29.88,4865.0,,8.92,4601.0
455,18.67,1739.0,,31.19,2335.0,,1250.37,2202.0
456,223.39,1739.0,,27.73,4867.0,,221.42,2202.0
457,1077.9,1738.0,,1042.97,3418.0,,9.2,4600.0
458,18.98,1739.0,,27.52,4865.0,,15.03,2202.0
459,19.6,1739.0,,1038.67,3419.0,,8.8,4601.0
460,21.16,1739.0,,1073.42,3418.0,,8.73,4601.0
461,19.08,1737.0,,1077.15,3419.0,,9.14,4601.0
462,18.83,1739.0,,27.65,4867.0,,8.86,4601.0
463,18.65,1739.0,,27.04,4866.0,,8.72,4601.0
464,18.77,1739.0,,27.77,4867.0,,1073.59,3151.0
465,18.58,1737.0,,30.4,4866.0,,15.65,2202.0
466,1030.68,1739.0,,29.46,4867.0,,12.84,4600.0
467,19.41,1738.0,,35.07,4867.0,,1022.39,3153.0
468,18.6,1739.0,,32.23,2335.0,,1015.36,3152.0
469,18.89,1738.0,,246.97,2335.0,,9.44,4601.0
470,1054.05,1739.0,,27.27,4866.0,,9.68,4601.0
471,19.15,1739.0,,31.03,2335.0,,9.13,4601.0
472,25.25,1739.0,,28.16,4866.0,,9.61,4601.0
473,25.17,1739.0,,27.91,4867.0,,9.4,4601.0
474,226.3,775.0,,31.7,2335.0,,1034.84,3151.0
475,1054.8,1738.0,,1443.95,3419.0,,16.51,2202.0
476,19.52,1738.0,,31.14,2335.0,,8.96,4600.0
477,19.28,1739.0,,27.03,4867.0,,8.97,4601.0
478,19.62,1739.0,,1032.9,3419.0,,9.91,4600.0
479,19.86,1739.0,,27.88,4867.0,,8.79,4601.0
480,20.13,1739.0,,27.14,4867.0,,10.81,4601.0
481,839.59,1739.0,,27.39,4866.0,,12.31,2202.0
482,4613.42,1738.0,,27.1,4866.0,,1433.32,2202.0
483,1075.74,1739.0,,232.75,3419.0,,8.67,4601.0
484,18.37,1739.0,,27.19,4867.0,,8.82,4599.0
485,20.6,1739.0,,1295.25,2335.0,,9.18,4600.0
486,17.8,1739.0,,27.19,4867.0,,220.45,3152.0
487,18.02,1739.0,,1094.33,3418.0,,8.99,4601.0
488,17.94,1739.0,,27.74,4866.0,,9.53,4601.0
489,26.35,1738.0,,27.58,4866.0,,9.76,4600.0
490,18.54,1738.0,,27.5,4867.0,,10.62,4601.0
491,18.32,1738.0,,1304.62,2335.0,,9.34,4600.0
492,2684.22,1738.0,,33.21,4867.0,,1072.93,3153.0
493,18.4,1738.0,,29.8,4865.0,,8.87,4601.0
494,1880.06,1739.0,,29.54,4867.0,,8.8,4601.0
495,19.08,1739.0,,29.93,4867.0,,626.84,3152.0
496,23.12,1739.0,,28.44,4867.0,,10.88,4601.0
497,1019.82,1738.0,,28.54,4866.0,,8.8,4601.0
498,18.53,1737.0,,27.34,4867.0,,2086.67,3153.0
499,18.77,1739.0,,27.4,4867.0,,8.91,4601.0
500,18.35,1739.0,,27.94,4867.0,,8.96,4600.0
