Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
224,6.62,6664.0,,1017.41,6734.0,,4.06,6602.0
225,6.17,5225.0,,19.53,6735.0,,4.15,6602.0
226,6.41,3963.0,,17.14,6735.0,,4.77,6603.0
227,8.31,3963.0,,14.49,6736.0,,4.33,6603.0
228,5.98,3963.0,,15.33,17467.0,,5.14,6602.0
229,6.32,3963.0,,14.73,6735.0,,4.12,6603.0
230,6.67,3963.0,,15.27,6736.0,,3.91,6603.0
231,7.81,3963.0,,18.82,6735.0,,4.23,6602.0
232,6.33,3963.0,,15.46,6736.0,,3.99,6602.0
233,6.29,3963.0,,17.88,6735.0,,5.12,6602.0
234,5.96,3963.0,,14.58,6736.0,,4.15,6603.0
235,7.13,3963.0,,20.64,6735.0,,4.27,6602.0
236,6.34,5225.0,,1017.3,6736.0,,4.18,6603.0
237,6.02,3963.0,,16.24,6736.0,,4.14,6603.0
238,1006.7,3963.0,,14.35,12210.0,,4.08,11943.0
239,7.4,3963.0,,14.4,6736.0,,4.15,6602.0
240,6.07,3963.0,,19.3,6736.0,,3.91,6602.0
241,9.22,3963.0,,17.55,12209.0,,5.81,6602.0
242,6.08,3963.0,,14.94,6736.0,,6.18,6602.0
243,5.84,3963.0,,14.77,6735.0,,4.07,6603.0
244,6.33,6664.0,,16.05,6736.0,,4.85,6603.0
245,6.36,3963.0,,15.29,6736.0,,4.59,6603.0
246,8.28,3963.0,,14.5,6735.0,,4.95,6603.0
247,7.81,3963.0,,21.15,6735.0,,5.03,6601.0
248,6.48,3963.0,,22.35,6736.0,,4.04,6603.0
249,1006.14,3963.0,,20.5,6734.0,,5.03,6602.0
250,6.12,3963.0,,14.9,6736.0,,5.31,6602.0
251,5.98,3963.0,,14.68,6736.0,,4.57,6603.0
252,8.08,3963.0,,15.91,6736.0,,5.68,6603.0
253,6.38,3963.0,,14.53,6735.0,,4.82,6602.0
254,6.18,3963.0,,15.42,12209.0,,5.61,6603.0
255,6.34,3963.0,,14.89,6735.0,,6.76,6602.0
256,6.37,3963.0,,19.63,6736.0,,4.12,6603.0
257,9.09,3963.0,,19.34,6735.0,,4.1,6602.0
258,6.21,6664.0,,24.93,6736.0,,4.38,6603.0
259,7.5,3963.0,,14.26,22940.0,,4.18,6603.0
260,5.99,3963.0,,13.84,6736.0,,4.99,6603.0
261,6.04,3963.0,,14.94,6734.0,,4.87,6602.0
262,6.12,3963.0,,20.35,6736.0,,4.7,6603.0
263,6.16,3963.0,,14.41,6736.0,,4.53,6601.0
264,6.1,3963.0,,14.9,6736.0,,4.36,6602.0
265,6.12,3963.0,,21.35,6736.0,,4.02,6601.0
266,7.22,3963.0,,20.5,6735.0,,4.79,6603.0
