P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.72,2.76,10.41,5.77,2.57
2.54,3.12,10.62,4.75,2.66
2.46,2.79,11.39,4.23,2.8
2.69,2.75,11.79,4.22,3.12
2.54,3.29,14.09,5.48,2.86
1003.41,2.83,12.79,5.96,3.62
3.21,3.67,11.78,4.24,3.15
2.51,3000.1,11.74,4.2,3.21
1001.94,2.75,10.78,5.87,2.55
2.68,2.15,12.46,3.96,2.45
3.0,2.37,10.95,1003.51,3.26
3.0,2.7,14.65,4.4,3.45
3.33,1002.61,12.15,4.24,2.62
2.36,2.31,13.46,4.74,2.31
2.42,2.18,11.76,3.85,2.79
2.41,2.47,11.97,4.36,2.57
2.3,2.32,11.86,4.39,1002.72
2.33,2.42,11.31,5.35,2.67
2.36,2.91,16.45,5.93,2.48
2.39,3.39,11.86,5.22,2.63
2.33,2.81,11.62,5.72,2.94
2.55,2.4,10.82,4.55,2.69
2.91,2.51,11.26,5.11,2.79
2.45,2.91,11.02,4.91,2.56
2.89,3.25,10.9,5.53,2.81
2.32,2.97,1013.83,5.01,2.51
2.36,3.73,13.58,1003.68,2.4
2.34,2.39,11.21,5.09,3.38
2.29,1002.84,14.85,3.72,3.18
2.61,2.38,14.88,3.7,2.54
2.51,2.59,12.09,3.96,1002.57
2.28,2.78,15.85,3.97,2.56
2.29,2.49,10.53,4.11,3.64
2.22,2.43,16.14,4.2,2.44
2.52,2.75,12.04,4.89,2.38
2.24,2.32,10.91,4.04,2.63
2.3,2.54,13.3,4.14,2.56
3.9,2.24,10.41,4.29,2.76
2.32,3.01,15.97,3.8,3.69
2.3,2.23,12.19,4.16,2.53
2.32,2.54,12.34,3.88,2.58
2.32,2.23,15.36,4.17,2.57
4.05,2.9,10.89,5.43,3.61
3.16,2.87,10.67,5.11,2.53
2.4,2.54,13.14,5.72,2.74
2.4,2.79,11.55,4.41,3.48
2.37,2.55,11.96,4.45,2.56
2.14,2.48,15.08,3.98,3.38
2.22,2.34,11.13,4.29,2.74
2.19,2.75,10.76,4.24,3.07
2.3,2.66,12.99,4.17,2.54
2.12,2.37,12.31,4.24,3.19
1001.63,2.3,16.02,6.34,3.3
2.3,3.28,13.67,4.72,2.52
1002.52,2.19,10.79,4.82,3.19
2.31,2.56,11.54,4.26,3.39
2.26,2.65,11.66,4.98,3.88
2.17,2.54,11.04,5.34,2.76
2.44,2.52,10.71,4.38,3.6
2.14,2.92,11.1,4.49,2.67
2.24,2.73,12.19,3.88,2.62
2.21,2.97,14.47,4.86,3.27
2.14,2.98,14.71,5.56,2.45
2.18,2.36,15.67,4.23,2.87
2.2,2.3,15.12,4.08,2.79
2.17,2.82,12.07,4.36,2.79
2.28,2.85,1018.33,4.19,2.56
2.19,3.2,11.82,5.13,2.62
2.42,2.68,17.77,5.27,1002.98
3.36,3.04,1012.21,4.28,2.65
2.4,2.96,12.82,4.36,2.85
2.47,2.58,13.08,4.45,3.27
2.53,2.28,15.83,4.16,3.64
2.98,2.39,13.8,4.24,3.29
2.64,2.99,12.2,5.87,2.89
2.29,2.59,11.9,4.01,2.65
2.27,2.97,15.43,3.89,2.48
3.41,2.57,12.39,4.31,2.97
2.42,3.37,14.36,4.2,3.11
2.47,2.6,12.03,4.32,2.55
2.41,3.06,12.28,4.71,2.59
1001.58,2.72,16.91,4.29,2.59
2.25,2.27,10.92,4.15,2.85
2.17,2.25,11.47,4.17,2.64
2.29,2.77,12.98,4.18,2.67
2.34,2.3,11.43,4.75,2.53
2.41,2.76,11.37,4.09,2.81
2.19,2.89,11.46,4.23,3.15
2.22,2.41,12.14,4.01,2.5
2.5,1002.42,12.3,4.71,3.15
2.32,1002.2,17.39,5.99,3.46
2.24,2.68,16.26,4.58,2.58
1003.3,2.27,10.66,4.75,3.52
2.57,3.01,16.81,4.57,2.44
2.33,2.31,14.4,1009.43,2.7
3.49,3.31,10.95,4.24,3.66
2.52,2.23,11.52,4.54,3.1
2.39,2.27,10.67,4.04,2.67
2.21,2.68,11.01,4.38,3.19
2.28,3.13,10.73,4.6,3.42
2.33,3.68,10.84,5.35,3.1
2.33,2.9,10.7,5.54,3.21
2.31,2.64,10.75,4.18,2.62
1002.34,2.26,10.75,5.67,3.04
2.35,2.32,10.9,4.34,2.52
2.21,2.7,11.15,6.27,2.85
2.81,2.87,15.8,4.82,2.63
1002.53,2.66,11.14,5.88,2.48
