Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
452,19.34,346.0,1886.0,2232.0,,27.48,412.0,5014.0,5426.0,,8.68,412.0,4748.0,5160.0
453,19.16,412.0,1886.0,2298.0,,28.39,412.0,5014.0,5426.0,,9.02,412.0,4748.0,5160.0
454,25.0,412.0,1886.0,2298.0,,27.46,412.0,5013.0,5425.0,,8.85,412.0,4748.0,5160.0
455,21.12,412.0,1886.0,2298.0,,27.73,412.0,5014.0,5426.0,,8.74,412.0,4747.0,5159.0
456,19.85,412.0,1886.0,2298.0,,29.98,412.0,5014.0,5426.0,,8.91,412.0,4748.0,5160.0
457,1066.09,626.0,1885.0,2511.0,,26.41,412.0,5013.0,5425.0,,9.35,412.0,4748.0,5160.0
458,19.33,412.0,1885.0,2297.0,,26.1,412.0,5014.0,5426.0,,8.63,412.0,4747.0,5159.0
459,19.07,346.0,1886.0,2232.0,,27.27,412.0,5014.0,5426.0,,9.43,412.0,4747.0,5159.0
460,20.43,412.0,1886.0,2298.0,,27.15,412.0,5014.0,5426.0,,9.25,412.0,4748.0,5160.0
461,18.58,346.0,1885.0,2231.0,,27.09,412.0,5013.0,5425.0,,9.84,412.0,4748.0,5160.0
462,1082.76,626.0,1885.0,2511.0,,27.2,412.0,5013.0,5425.0,,9.68,412.0,4748.0,5160.0
463,19.3,412.0,1886.0,2298.0,,27.66,412.0,5014.0,5426.0,,8.77,412.0,4748.0,5160.0
464,20.31,412.0,1886.0,2298.0,,30.75,2004.0,3565.0,5569.0,,8.62,412.0,4748.0,5160.0
465,1078.68,626.0,1886.0,2512.0,,27.27,412.0,5014.0,5426.0,,13.58,2004.0,3300.0,5304.0
466,220.47,2229.0,775.0,3004.0,,27.48,412.0,5014.0,5426.0,,9.28,412.0,4748.0,5160.0
467,18.88,412.0,1885.0,2297.0,,27.95,412.0,5013.0,5425.0,,9.75,412.0,4748.0,5160.0
468,18.84,412.0,1886.0,2298.0,,28.1,412.0,5013.0,5425.0,,8.85,412.0,4748.0,5160.0
469,25.57,412.0,1886.0,2298.0,,28.01,412.0,5014.0,5426.0,,9.22,412.0,4746.0,5158.0
470,18.36,412.0,1886.0,2298.0,,28.67,412.0,5013.0,5425.0,,9.05,412.0,4747.0,5159.0
471,18.64,412.0,1886.0,2298.0,,26.99,412.0,5013.0,5425.0,,9.45,412.0,4748.0,5160.0
472,18.78,412.0,1886.0,2298.0,,26.62,412.0,5014.0,5426.0,,9.5,412.0,4748.0,5160.0
473,18.55,412.0,1885.0,2297.0,,28.39,412.0,5014.0,5426.0,,8.82,412.0,4747.0,5159.0
474,19.05,412.0,1885.0,2297.0,,27.09,412.0,5014.0,5426.0,,8.8,412.0,4748.0,5160.0
475,18.52,412.0,1885.0,2297.0,,27.67,412.0,5014.0,5426.0,,8.78,346.0,4747.0,5093.0
476,19.19,412.0,1885.0,2297.0,,31.01,2004.0,3565.0,5569.0,,8.51,412.0,4748.0,5160.0
477,19.17,412.0,1885.0,2297.0,,27.7,412.0,5014.0,5426.0,,8.64,412.0,4747.0,5159.0
478,18.56,412.0,1885.0,2297.0,,27.51,412.0,5013.0,5425.0,,8.58,412.0,4747.0,5159.0
479,18.6,412.0,1886.0,2298.0,,27.59,412.0,5014.0,5426.0,,9.4,412.0,4748.0,5160.0
480,18.82,412.0,1885.0,2297.0,,26.99,412.0,5014.0,5426.0,,8.88,412.0,4747.0,5159.0
481,19.62,412.0,1886.0,2298.0,,27.68,412.0,5014.0,5426.0,,9.31,412.0,4748.0,5160.0
482,25.86,412.0,1885.0,2297.0,,28.18,412.0,5013.0,5425.0,,8.79,412.0,4747.0,5159.0
483,21.59,412.0,1886.0,2298.0,,31.4,412.0,5013.0,5425.0,,8.99,412.0,4748.0,5160.0
484,18.74,412.0,1886.0,2298.0,,27.33,1165.0,5013.0,6178.0,,12.07,412.0,4747.0,5159.0
485,18.55,412.0,1886.0,2298.0,,28.02,412.0,5013.0,5425.0,,9.2,412.0,4747.0,5159.0
486,18.66,412.0,1884.0,2296.0,,31.36,2004.0,3565.0,5569.0,,9.35,412.0,5390.0,5802.0
487,19.63,412.0,1886.0,2298.0,,28.24,412.0,5012.0,5424.0,,10.83,412.0,4748.0,5160.0
488,20.47,412.0,1886.0,2298.0,,27.82,412.0,5014.0,5426.0,,8.98,412.0,4748.0,5160.0
489,18.57,412.0,1886.0,2298.0,,26.79,1165.0,5014.0,6179.0,,8.98,412.0,4748.0,5160.0
490,21.45,412.0,1886.0,2298.0,,28.32,412.0,5014.0,5426.0,,8.91,412.0,4748.0,5160.0
491,19.22,412.0,1886.0,2298.0,,31.7,412.0,5013.0,5425.0,,9.82,412.0,4747.0,5159.0
492,19.41,412.0,1886.0,2298.0,,28.66,412.0,5014.0,5426.0,,9.0,412.0,4747.0,5159.0
493,20.43,412.0,1885.0,2297.0,,27.47,412.0,5014.0,5426.0,,9.38,412.0,4747.0,5159.0
494,19.19,412.0,1885.0,2297.0,,34.89,412.0,5014.0,5426.0,,8.95,412.0,4748.0,5160.0
495,21.36,412.0,1886.0,2298.0,,27.7,412.0,5013.0,5425.0,,13.04,412.0,4748.0,5160.0
496,19.38,412.0,1885.0,2297.0,,27.84,412.0,5014.0,5426.0,,8.7,412.0,4746.0,5158.0
497,1077.58,486.0,1885.0,2371.0,,28.3,412.0,5014.0,5426.0,,8.51,412.0,4748.0,5160.0
498,22.15,412.0,1886.0,2298.0,,28.4,412.0,5013.0,5425.0,,8.9,412.0,4748.0,5160.0
499,19.44,412.0,1886.0,2298.0,,30.3,412.0,5013.0,5425.0,,8.88,412.0,4748.0,5160.0
500,227.96,412.0,1885.0,2297.0,,27.28,412.0,5014.0,5426.0,,8.51,412.0,4747.0,5159.0
