P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
12.65,12.12,20.59,14.58,12.81
12.85,12.08,20.83,16.22,13.16
13.11,12.22,21.94,15.09,12.85
12.7,12.23,20.93,15.34,12.72
13.28,12.42,20.41,15.56,12.82
12.79,12.14,21.1,15.25,13.15
12.74,12.12,20.67,14.47,12.79
12.74,13.32,20.52,16.74,13.16
12.96,13.05,20.97,14.78,12.81
12.78,12.39,21.1,15.79,13.01
12.76,12.32,20.57,14.48,12.76
12.83,12.43,20.99,14.83,12.77
12.68,12.19,23.58,16.69,12.81
12.75,12.46,20.6,15.22,12.79
13.04,12.13,20.59,15.72,12.67
12.71,12.19,20.85,16.54,12.49
12.74,13.25,24.0,14.89,12.75
12.89,12.24,22.07,14.94,12.91
12.85,12.05,20.7,15.11,12.61
12.89,12.22,23.22,14.89,13.34
13.39,12.77,20.74,15.23,12.63
13.19,12.27,24.57,15.02,13.19
12.82,12.6,24.44,15.06,12.73
12.92,12.25,22.18,15.54,12.69
13.43,12.24,24.81,14.46,12.69
13.46,13.21,20.86,15.11,12.77
12.72,12.77,21.24,14.64,12.68
12.73,12.54,20.29,14.7,12.77
12.82,12.45,21.22,15.47,13.7
12.91,12.14,22.01,15.81,12.75
13.46,12.12,20.75,15.3,12.8
13.84,13.21,22.29,15.35,13.37
12.81,12.69,23.42,14.61,12.76
12.82,12.66,20.79,14.51,13.05
13.46,12.23,24.86,15.98,13.16
13.74,12.56,20.59,15.38,13.14
12.91,12.64,20.52,15.43,12.68
12.86,12.52,20.96,14.49,12.57
13.3,12.23,22.54,15.23,12.49
12.77,12.65,20.6,14.77,12.69
13.24,12.72,20.88,15.4,12.81
13.56,12.69,24.74,14.69,12.76
12.86,12.71,21.18,15.19,12.74
13.92,12.3,21.3,16.29,13.24
12.53,12.21,22.62,14.45,13.46
12.86,12.56,22.0,15.66,12.71
12.85,12.4,20.82,16.49,12.92
13.34,12.34,20.9,15.94,12.76
13.67,12.39,20.56,15.91,12.58
13.16,12.46,25.37,14.79,12.5
12.9,13.02,20.52,15.02,12.65
12.78,12.4,20.83,16.16,12.73
12.85,12.41,20.68,14.76,12.71
12.82,12.32,21.19,14.73,12.59
12.96,12.3,22.25,15.53,13.21
13.07,12.65,20.34,14.79,13.07
12.74,12.89,20.57,15.85,13.92
12.74,12.59,22.62,14.45,12.89
12.76,12.49,20.37,14.76,13.5
12.72,12.4,20.8,16.21,13.22
13.24,13.23,21.3,16.13,12.95
13.38,12.14,20.99,16.57,13.31
12.84,12.97,21.41,15.52,12.6
12.92,12.38,21.27,14.34,12.9
12.79,12.37,20.88,15.98,13.18
13.33,12.32,20.71,14.57,13.41
12.8,12.86,21.94,14.25,12.72
12.72,12.58,20.64,14.48,12.51
12.6,12.47,21.9,15.95,13.04
12.78,12.86,20.91,15.53,13.04
12.8,12.45,20.64,14.5,12.59
