P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
26.03,24.86,35.75,27.9,23.76
26.38,24.93,34.78,29.44,24.13
26.24,24.53,35.69,27.62,24.32
26.12,24.66,34.92,27.48,23.81
26.15,25.71,35.3,28.09,24.64
26.1,24.69,34.43,27.67,24.3
26.6,24.89,34.41,27.76,25.56
26.19,24.76,35.2,27.62,23.91
26.07,24.97,36.74,27.35,25.81
26.31,24.93,35.02,28.02,24.16
26.1,25.97,36.1,27.92,24.1
26.71,25.04,35.74,27.7,23.91
26.13,26.61,34.91,27.86,24.97
26.29,25.62,34.65,30.02,24.71
26.54,25.01,35.62,27.53,24.17
26.01,25.28,35.69,29.25,24.06
26.3,25.26,34.98,27.62,24.3
26.03,25.04,35.19,28.68,23.88
26.33,27.0,37.16,27.89,24.43
26.52,24.86,35.33,29.27,24.07
25.96,24.79,37.77,27.82,23.88
26.44,25.1,35.66,27.85,23.95
26.29,25.29,37.91,28.54,24.01
26.09,25.07,37.29,29.18,24.2
26.69,25.35,35.11,28.9,23.8
25.98,25.3,34.37,29.39,23.74
28.16,25.59,34.97,27.67,23.96
28.49,25.75,35.28,28.43,23.82
26.09,26.31,35.94,29.3,24.0
26.35,25.48,34.44,27.67,24.07
28.37,25.08,34.46,29.43,24.51
26.1,25.09,35.4,29.15,24.09
26.58,25.0,35.13,29.25,24.92
27.12,25.05,38.41,29.18,24.18
26.86,25.15,35.52,29.27,23.99
29.26,24.73,35.25,30.62,24.35
26.56,24.89,35.19,28.24,23.8
26.57,24.8,36.32,27.94,24.38
26.67,25.5,34.54,29.55,23.79
28.27,25.49,36.04,28.05,23.82
28.05,25.16,36.05,27.53,24.32
27.35,24.84,35.69,28.01,24.08
27.26,25.46,34.83,28.08,24.68
29.28,25.22,37.5,28.84,23.88
27.67,24.98,34.64,27.89,24.01
27.97,25.62,34.43,27.86,23.92
