P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.74,2.17,16.25,4.45,2.42
2.35,2.33,11.44,4.38,2.54
3.2,2.33,11.48,5.11,2.56
2.6,2.59,11.79,4.43,2.49
2.65,2.54,12.9,4.18,2.2
2.56,2.33,14.75,4.29,2.5
2.3,2.93,10.33,4.15,2.98
3.05,2.21,11.24,4.28,3.04
2.54,2.34,10.36,4.57,2.52
2.73,2.15,10.42,4.44,3.41
2.69,2.06,10.96,4.31,2.46
2.61,2.17,10.45,4.75,2.44
2.64,2.45,10.94,4.54,2.38
3.17,2.48,14.75,4.25,2.56
2.75,2.4,18.04,4.09,3.03
2.71,2.62,12.18,4.06,2.71
2.58,2.74,12.05,4.26,2.68
2.64,2.21,10.95,5.73,2.6
2.62,2.27,15.06,4.5,2.21
2.69,2.23,12.05,4.74,2.62
2.53,2.39,16.12,4.2,2.75
2.78,2.11,12.63,4.34,2.53
2.52,2.07,10.69,4.4,2.39
3.22,2.1,11.88,4.16,2.23
3.38,2.12,14.26,5.86,2.24
2.67,2.27,12.46,3.98,2.75
2.68,2.23,11.43,4.04,2.6
2.62,2.57,11.44,5.91,2.7
2.57,2.19,10.82,4.28,2.51
3.35,2.23,10.82,4.29,2.49
3.78,2.3,17.28,4.18,2.5
2.6,2.62,12.21,4.98,2.63
2.52,2.19,12.07,4.25,2.9
3.02,2.22,16.39,4.5,3.07
2.64,2.11,11.75,4.13,2.58
3.36,2.71,10.66,4.17,2.66
2.59,2.33,10.93,4.18,2.34
2.59,2.05,11.86,4.81,2.14
3.29,2.22,16.31,4.21,2.59
2.37,2.18,11.41,5.64,2.58
2.5,2.69,11.73,4.24,2.52
2.83,2.41,16.16,4.21,2.53
2.4,2.5,10.86,4.4,2.35
2.45,2.72,11.64,4.38,2.42
2.69,2.21,11.52,4.33,2.62
2.59,2.08,11.83,4.42,2.31
2.72,2.3,12.03,4.74,3.32
2.54,2.14,11.23,4.33,2.17
2.57,1.98,11.25,4.54,2.17
3.24,2.34,15.31,4.46,2.24
2.48,2.23,10.38,4.75,2.31
2.55,2.06,13.57,4.34,2.58
2.46,2.29,13.27,5.17,2.23
3.11,2.09,14.45,4.86,2.51
2.54,2.75,10.65,4.58,2.65
2.48,2.09,16.76,5.03,2.29
3.29,3.09,11.2,4.55,2.41
2.66,2.19,16.41,5.76,3.26
2.6,2.09,11.86,4.43,2.33
2.68,2.35,10.82,6.23,2.1
2.52,2.23,10.88,6.24,3.38
2.65,2.21,10.7,5.66,2.17
2.68,2.71,15.99,4.97,2.46
3.27,3.43,10.53,4.51,2.63
2.53,2.47,10.71,4.97,3.08
3.26,2.63,10.82,5.15,2.47
2.43,2.31,10.23,5.56,2.55
2.65,2.33,10.5,4.49,2.99
3.12,2.16,10.61,4.45,2.95
2.65,2.58,10.45,6.24,2.56
2.59,2.12,10.46,4.21,2.53
2.32,2.04,10.54,4.36,2.57
2.5,2.72,15.06,4.18,2.51
2.69,2.16,10.62,4.28,2.35
2.89,2.55,10.58,5.67,3.01
2.5,3.48,17.3,6.39,2.5
2.49,2.17,10.68,5.25,2.53
2.54,2.06,11.04,4.22,2.52
2.66,2.17,10.8,4.2,2.85
3.18,2.1,10.9,4.66,2.24
2.63,2.16,10.28,4.45,2.75
3.06,2.29,10.4,4.45,2.95
2.42,2.96,15.87,4.62,2.33
2.4,2.63,12.29,5.69,2.53
3.39,2.21,10.72,6.01,2.71
3.29,2.4,10.65,5.0,2.91
3.07,2.38,10.6,4.43,2.56
2.83,2.13,16.15,4.43,2.47
2.43,2.13,10.61,5.45,2.45
2.41,2.0,10.71,4.48,2.48
2.59,2.12,10.6,4.96,2.97
2.56,1.99,15.73,4.23,2.28
2.49,2.02,10.6,4.36,2.22
2.61,2.18,10.62,5.66,2.2
2.7,2.21,10.55,4.7,2.09
2.58,2.06,10.63,6.04,2.52
2.97,2.1,10.52,4.54,2.43
2.5,2.31,10.63,4.58,3.11
2.53,2.76,10.93,6.25,2.3
3.28,2.31,10.84,6.17,2.51
3.39,2.78,10.96,4.25,2.43
2.72,2.52,10.96,4.34,2.34
2.52,2.27,10.74,4.87,2.88
3.31,2.31,10.24,5.85,2.6
3.17,2.26,10.32,5.58,2.46
2.51,2.37,10.47,6.38,2.44
3.16,2.22,10.83,4.85,2.49
3.0,2.69,10.65,4.67,2.22
2.49,2.31,10.87,4.38,2.36
2.5,2.18,11.98,4.61,2.41
2.65,2.22,15.98,4.65,2.42
2.47,2.26,10.54,4.42,2.47
2.62,2.7,11.75,4.93,2.31
3.38,2.31,13.11,4.86,2.4
2.54,2.48,16.0,4.4,2.33
2.51,2.29,10.88,4.48,3.22
2.99,2.21,10.61,4.5,2.48
2.63,2.89,15.29,4.29,2.52
3.08,2.19,10.74,4.4,2.55
2.54,2.27,10.73,4.32,2.56
3.06,2.22,10.58,5.98,2.45
2.53,2.33,11.13,5.65,3.06
2.97,2.21,15.95,4.25,2.54
2.63,2.12,10.86,5.18,2.59
3.02,2.21,10.68,4.29,2.61
2.9,2.14,10.65,4.69,2.44
2.72,2.54,10.53,4.83,2.45
2.99,2.14,10.48,4.65,3.18
2.51,2.22,10.69,5.5,2.48
2.62,2.18,10.56,5.42,2.54
3.01,2.4,16.34,5.82,2.4
2.58,2.16,10.46,4.24,2.92
2.66,2.22,10.79,4.26,3.11
2.6,2.45,11.09,4.15,2.77
3.16,2.12,11.49,4.33,2.95
2.48,2.28,10.81,5.15,2.54
2.43,2.98,11.16,4.45,2.92
3.49,2.27,12.54,4.36,2.71
2.65,2.24,16.15,4.43,2.96
2.55,2.4,10.91,4.24,3.09
2.63,2.04,10.88,5.68,3.44
2.5,2.07,14.69,4.15,2.56
3.42,1.95,16.08,4.51,3.5
3.67,2.17,10.86,4.23,2.43
2.62,2.0,10.9,4.63,2.54
2.51,1.95,10.59,4.11,3.09
3.19,2.63,15.54,4.23,2.53
2.38,2.15,14.32,4.84,2.6
3.0,2.15,11.29,4.28,2.67
2.7,1.96,16.07,5.73,2.78
2.55,2.66,10.96,5.78,3.39
2.6,2.5,10.51,4.37,3.02
2.96,2.15,10.9,5.84,2.53
2.55,2.61,10.77,4.25,2.58
2.73,2.03,16.35,4.55,2.7
2.69,2.61,11.03,4.46,2.26
2.61,2.15,10.63,4.2,2.68
2.51,2.28,10.52,4.25,2.66
2.52,2.16,10.25,4.51,3.52
3.09,2.2,10.74,4.38,2.56
3.47,2.1,10.46,4.28,2.74
3.0,2.21,10.64,4.16,2.76
2.71,2.27,10.71,4.4,2.7
2.5,2.39,11.81,4.15,3.49
2.45,2.02,11.98,5.83,2.63
2.48,2.65,13.5,4.3,2.37
2.39,2.17,15.15,4.21,3.25
2.55,2.27,17.15,4.28,2.33
2.55,2.23,10.65,5.93,3.29
3.27,2.05,15.81,4.2,2.82
2.97,2.1,10.34,4.56,2.55
2.65,2.53,10.52,4.29,3.19
3.42,2.26,11.82,4.35,3.08
2.45,2.23,10.86,4.23,2.65
2.44,2.05,10.63,4.3,2.77
3.12,2.27,10.9,4.35,2.61
2.59,2.2,10.58,4.37,3.51
2.52,2.19,10.76,4.27,3.22
2.69,2.17,10.54,4.26,2.38
3.35,2.03,10.6,4.22,2.97
2.97,2.16,10.65,4.79,2.53
3.12,2.13,15.92,5.75,2.59
2.62,2.04,10.81,4.19,2.69
2.63,2.17,10.38,4.13,2.75
2.68,2.0,10.61,4.35,2.24
2.9,2.12,10.73,4.31,2.27
3.72,2.92,14.52,4.12,2.59
2.53,2.97,10.67,4.17,2.67
2.52,2.49,10.57,4.22,2.95
3.54,2.27,10.33,4.37,2.39
3.37,2.05,15.65,4.38,2.36
2.55,2.06,10.48,4.48,2.69
2.68,2.2,15.07,4.32,2.61
2.71,2.18,10.44,5.21,2.32
3.08,2.14,10.63,5.55,2.42
3.24,2.08,16.43,4.38,3.28
3.28,2.18,10.35,4.34,3.14
3.1,2.22,14.54,4.21,3.12
2.55,2.11,10.49,4.15,2.65
3.24,2.06,10.62,4.11,2.58
3.06,2.18,10.36,4.32,2.75
3.85,2.13,10.61,4.36,3.05
3.02,2.17,15.65,4.13,2.5
3.26,2.19,15.12,4.31,3.19
2.49,2.19,11.05,4.74,2.88
2.62,2.1,10.48,4.35,2.68
3.49,2.28,14.7,4.35,3.02
2.48,2.26,10.56,4.26,2.33
3.38,2.01,12.47,4.41,2.74
2.44,2.21,11.19,5.62,2.87
3.02,2.12,12.19,5.11,2.68
2.57,1.97,10.56,4.18,2.7
2.54,1.99,10.77,4.26,2.6
3.62,1.99,11.26,4.43,2.45
3.45,2.31,10.46,4.25,2.27
2.5,2.14,11.93,4.24,2.73
3.17,2.14,10.68,4.37,2.52
2.6,3.0,10.41,4.35,2.9
