P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.17,4.97,14.7,8.89,4.24
6.33,4.59,14.42,10.41,4.38
11.06,4.55,16.23,7.03,5.09
7.29,5.65,14.11,6.99,4.23
8.97,4.65,14.79,6.96,3.67
6.25,4.72,14.47,7.25,4.59
6.16,6.11,15.85,7.19,4.7
6.09,4.81,14.44,6.98,4.03
6.17,4.88,14.45,7.1,3.73
6.23,4.96,14.89,6.93,3.7
6.5,5.01,14.28,6.87,4.62
6.08,4.76,14.24,7.21,3.91
6.12,4.75,19.0,6.97,3.72
6.57,4.55,14.42,7.35,4.62
6.32,5.46,14.03,7.2,4.66
7.72,4.89,14.5,7.06,3.82
6.26,5.9,14.05,7.37,3.9
6.12,5.24,15.02,7.07,4.96
10.28,4.76,14.08,7.17,4.1
9.05,4.81,14.2,8.3,4.16
8.0,5.94,14.35,7.17,3.63
6.19,4.78,14.1,9.44,5.05
6.34,4.75,14.33,7.13,3.83
8.63,4.53,15.32,7.13,3.67
9.55,4.79,15.44,9.93,3.84
6.18,4.67,14.12,7.12,3.84
8.25,8.27,14.21,7.12,3.85
9.12,4.83,14.18,6.96,3.67
6.19,4.59,14.12,7.27,3.75
8.43,4.63,14.41,7.14,3.59
6.28,4.64,15.07,6.94,3.87
6.12,5.07,14.2,7.08,3.58
6.13,4.68,14.35,10.18,3.59
8.45,5.9,14.09,7.25,3.84
6.0,4.9,14.88,7.18,3.63
6.23,5.19,14.47,7.1,3.62
6.33,4.8,14.21,7.08,3.77
6.22,4.65,14.54,6.93,3.63
7.86,5.6,14.04,7.28,3.82
6.45,4.74,14.25,7.1,3.56
6.22,6.91,14.16,7.49,3.58
6.23,5.36,14.23,7.53,3.74
6.19,4.92,14.44,7.08,3.67
6.29,4.7,14.71,7.32,4.44
6.11,5.01,19.47,7.46,4.68
6.3,4.91,17.24,7.28,3.6
8.37,4.99,14.72,7.39,5.94
6.26,5.0,13.98,7.17,3.87
8.35,6.22,14.01,6.97,3.65
6.21,4.86,14.19,10.6,3.49
6.38,5.16,14.28,7.07,3.59
6.09,4.88,14.26,7.13,3.85
