Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
91,6.45,3963.0,,5.26,6487.0,,14.19,6403.0,,7.21,17356.0,,4.41,8431.0
92,6.53,6664.0,,4.86,3963.0,,1030.65,6403.0,,7.01,6403.0,,4.58,5950.0
93,1005.58,3963.0,,4.72,3963.0,,1041.42,6403.0,,1049.26,6403.0,,4.51,10638.0
94,6.36,3963.0,,4.43,3963.0,,15.05,6403.0,,7.5,6403.0,,4.08,5951.0
95,1005.94,3963.0,,4.65,3963.0,,14.71,21826.0,,9.71,6403.0,,3.98,5950.0
96,6.83,5225.0,,3003.17,5225.0,,14.63,6403.0,,7.88,17356.0,,3.94,5950.0
97,3004.21,3963.0,,1003.72,3963.0,,14.57,6403.0,,7.35,6403.0,,1003.29,5950.0
98,6.34,5225.0,,4.46,3963.0,,15.13,51212.0,,7.33,6403.0,,1003.74,5950.0
99,3004.41,3963.0,,1004.61,3963.0,,18.68,6403.0,,7.21,6403.0,,4.03,5949.0
100,1005.63,6664.0,,4.73,3963.0,,1048.8,6403.0,,1013.14,6403.0,,4.25,5949.0
101,6.01,3963.0,,4.6,3963.0,,15.52,11409.0,,10.6,17357.0,,3.89,9695.0
102,1005.83,3963.0,,4.51,3963.0,,1037.94,6403.0,,7.0,6403.0,,4.44,5951.0
103,6.21,3963.0,,1004.34,3963.0,,15.89,6403.0,,1006.24,6403.0,,4.09,5950.0
104,5.95,3963.0,,4.49,3963.0,,15.89,6403.0,,7.5,6403.0,,3.97,10637.0
105,1005.48,3963.0,,4.51,3963.0,,1031.19,6403.0,,7.36,11544.0,,5.49,5951.0
106,6.04,3963.0,,4.41,3963.0,,15.68,6403.0,,12.01,11544.0,,4.48,8431.0
107,5.99,5225.0,,5.85,5225.0,,15.16,6403.0,,7.46,6403.0,,7.1,10956.0
108,6.28,6664.0,,4.52,7926.0,,17.64,11544.0,,7.45,6403.0,,3.97,14383.0
109,5.94,3963.0,,4.63,3963.0,,15.05,6403.0,,1021.2,6403.0,,3.91,16004.0
110,6.1,10273.0,,3003.67,5225.0,,14.63,6403.0,,7.2,6403.0,,1004.04,5950.0
111,6.69,6664.0,,5.52,3963.0,,16.14,16685.0,,8.79,35303.0,,4.33,5951.0
112,6.38,3963.0,,4.81,9365.0,,18.86,28714.0,,1010.37,17356.0,,3.95,5950.0
113,6.32,5225.0,,4.35,3963.0,,15.99,6403.0,,1032.84,6403.0,,4.18,5951.0
114,1006.4,3963.0,,4.3,3963.0,,16.68,11544.0,,7.17,6403.0,,3.93,5950.0
115,10.73,3963.0,,1004.31,3963.0,,15.51,6403.0,,7.19,6403.0,,3.99,9694.0
116,1005.62,3963.0,,4.86,5225.0,,15.56,6403.0,,6.88,11544.0,,4.78,5950.0
117,5.9,3963.0,,4.4,7926.0,,1042.07,11544.0,,1012.95,6403.0,,3.97,5950.0
118,6.41,3963.0,,4.62,6664.0,,1018.82,6403.0,,6.97,6403.0,,4.57,5949.0
119,6.5,3963.0,,4.64,3963.0,,14.66,22496.0,,7.27,6403.0,,4.82,5950.0
120,5.98,6664.0,,4.97,5225.0,,17.65,6403.0,,6.97,6403.0,,4.42,5950.0
121,6.21,5225.0,,4.48,5225.0,,17.76,19879.0,,7.19,6403.0,,1003.66,5950.0
122,5.99,6664.0,,4.38,3963.0,,1096.19,6403.0,,1012.82,11409.0,,4.27,5949.0
123,5.95,3963.0,,4.44,3963.0,,14.61,6403.0,,7.51,6403.0,,4.89,14383.0
124,6.31,6487.0,,4.86,6664.0,,14.78,11544.0,,7.11,6403.0,,3.74,5950.0
125,8.15,3963.0,,4.42,3963.0,,14.99,16685.0,,8.25,6403.0,,4.2,5951.0
126,1006.35,3963.0,,1004.5,13328.0,,14.51,6403.0,,7.74,6403.0,,4.16,15326.0
127,6.24,6664.0,,1003.94,5225.0,,19.86,6403.0,,1010.78,21590.0,,1003.38,10637.0
