P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.11,6999.69,19.6,7.3,4.6
6.29,4.38,1030.84,7.04,3.87
6.3,4.59,14.48,1033.81,4.31
6.16,4.47,1017.5,1035.57,3.98
5.93,4.54,14.8,1031.64,4.15
6.0,5.08,15.0,1012.57,1011.1
5.98,4.38,14.32,7.08,4.03
1005.89,4.54,14.78,8.24,1003.91
6.7,4.88,14.88,7.22,3.97
5.97,4.51,14.74,7.08,1003.51
6.3,4.68,1039.37,7.09,3.94
5.91,4.58,1039.86,7.21,4.63
6.36,1004.54,15.11,7.15,3.85
6.02,1004.59,1040.81,6.89,3.98
6.51,1006.22,15.19,6.97,4.0
6.3,1004.93,18.88,7.22,4.63
5.84,5.0,19.23,6.97,4.06
6.25,6.71,15.25,7.64,4.04
6.24,6.99,15.35,1006.2,3.81
3005.09,3002.87,14.57,6.77,4.5
8.25,4.62,15.52,6.93,4.11
6.43,4.31,14.43,6.95,3.84
6.13,4.75,14.52,6.94,4.14
6.19,4.53,17.09,6.74,4.2
7.27,4.69,15.41,1032.92,4.7
7.9,6.17,23.05,7.16,4.32
7.84,4.88,17.72,6.97,1003.2
1008.08,4.5,1030.16,7.24,4.12
6.08,4.36,1029.75,1032.61,4.28
6.54,4.51,21.37,1033.74,4.3
6.3,4.98,19.19,1015.89,4.04
6.28,4.62,15.92,1034.4,4.2
6.33,4.82,15.07,1037.77,4.43
1006.13,4.75,17.47,8.01,3.81
3006.07,4.5,19.48,7.76,4.3
6.02,4.37,15.08,6.85,3.82
6.26,4.34,15.29,1028.23,3.91
6.13,4.25,15.7,10.34,1013.77
6.96,1004.94,16.11,7.32,4.01
7.98,4.36,19.18,7.03,5.76
6.41,5.19,16.97,7.03,3.99
6.33,4.78,18.53,8.25,3.9
5.97,4.73,15.45,1034.77,1003.72
7.68,4.43,16.21,7.37,3.83
6.66,4.65,15.61,7.5,5.38
6.17,5.15,15.16,1006.51,3.69
6.8,5.49,15.22,7.03,3.75
5.91,5.69,16.3,7.16,3.79
5.92,4.43,3028.75,6.97,3.73
5.97,4.84,1050.16,1033.92,1003.49
7.22,4.85,22.16,7.22,1004.18
5.96,1004.24,1019.28,1416.5,3.77
6.66,4.65,15.22,7.1,3.86
7.12,5.51,14.64,6.77,3.94
