P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.49,1002.6,11.55,5.03,2.25
1002.74,2.25,16.61,3002.52,2.07
2.46,2.22,10.99,4.3,2.75
2.61,2.36,1014.58,4.44,1002.69
1002.56,1001.54,10.9,4.28,2.31
2.72,1002.36,10.57,3.94,1002.97
3000.66,2.27,1018.04,4.19,2.32
2.49,2.32,12.37,4.12,2.58
2.35,3.06,14.72,5.78,3.2
2.99,2.77,10.8,1033.02,1002.99
2.44,2.34,16.3,4.16,2.52
3.26,2.59,9.94,1004.38,2.26
2.56,2.55,12.57,1167.5,1002.94
2.94,2.35,1029.01,4.19,2.38
2.41,2.96,10.41,4.1,2.36
2.47,2.44,1036.14,4.11,2.29
2.54,2.21,1038.76,4.06,2.25
2.43,1002.12,10.79,4.25,2.36
2.56,1002.24,1036.45,4.12,1002.72
2.59,1002.7,11.35,4.24,2.28
2.53,2.28,13.66,4.1,1003.02
2.54,2.48,10.43,4.25,2.11
2.48,1001.5,10.54,4.05,2.21
1002.84,2.47,3008.44,4.63,3000.34
2.49,2.31,10.65,4.23,1002.76
2.45,2.35,15.3,5.53,2.19
3.12,3000.16,14.31,5.45,2.37
3.06,2.29,10.89,4.13,2.19
2.63,1001.88,13.32,4.25,2.67
2.67,1002.06,10.67,4.17,2.48
2.57,2.39,11.45,4.13,2.29
1002.37,2.45,11.36,4.55,2.5
1001.84,2.42,10.26,4.16,1002.62
1001.95,2.13,1022.99,4.01,2.51
1003.01,2.56,9.92,1033.38,2.24
1001.78,1001.83,1031.12,1090.92,2.21
3.22,2.26,12.43,4.36,2.16
2.52,3.07,10.74,4.04,2.32
2.47,2.19,14.01,3.95,2.52
3.37,2.17,10.71,4.05,2.5
2.67,1002.53,1040.15,4.04,2.18
2.5,2.12,10.78,1003.64,2.22
2.47,2.24,14.45,4.09,1003.21
2.59,2.34,12.35,1034.43,1003.38
3.49,2.15,15.77,6.67,2.25
3.37,2.4,1131.37,6.23,2.26
2.57,2.67,10.23,1030.29,1002.89
2.56,3.0,1037.87,4.27,2.25
1002.45,2.56,10.48,4.57,2.73
3000.89,2.27,10.49,4.1,1031.13
2.55,2.0,10.84,4.25,2.1
2.63,2.23,1039.76,1003.8,2.67
2.48,1001.92,10.3,1005.08,2.95
2.44,1001.84,10.66,4.13,2.22
3001.73,2.31,10.7,4.04,2.25
3.3,2.35,10.81,4.0,1085.98
2.68,2.66,10.47,3.81,2.81
6998.43,2.27,10.45,3.91,2.26
2.87,2.28,12.01,3.75,1002.95
2.54,2.29,11.0,3.91,2.25
2.97,2.33,1040.96,3.96,2.34
2.86,2.18,1069.77,1003.21,2.17
2.56,2.33,10.62,1003.59,2.76
1002.71,2.24,11.65,4.38,2.32
3.36,2.24,15.22,1003.2,2.15
3.52,2.41,10.58,3.86,2.4
1002.8,2.29,1017.89,3.96,2.17
2.51,2.3,15.45,1004.27,1002.67
3.09,2.31,13.62,4.11,2.79
2.82,1001.85,10.48,1014.65,2.63
2.8,1003.07,10.51,3.76,2.65
1002.05,1002.32,10.18,3.96,2.61
2.64,2.88,12.0,3.88,2.53
3.59,2.33,11.38,4.0,2.37
3000.68,2.24,11.19,3001.47,1002.9
2.69,2.26,18.93,4.25,2.49
2.62,1002.16,12.25,1004.37,2.23
2.66,1002.24,11.14,1032.32,2.24
3.51,2.47,15.51,3.89,2.32
2.71,2.29,12.01,4.14,2.19
3.38,2.14,1017.5,5.38,1003.08
2.93,2.54,13.39,4.04,2.31
2.65,1001.65,17.4,1029.87,3000.35
2.46,3001.13,11.85,3.97,2.18
3.78,2.88,1014.11,3.92,2.59
2.5,3287.89,11.93,1004.75,2.81
2.9,2.71,1037.24,3.92,2.21
2.51,1002.68,12.43,4.02,1032.43
2.66,2.45,10.59,4.0,2.4
2.47,2.65,10.74,3.82,2.45
3.39,2.47,10.51,4.04,2.62
2.51,1002.33,16.07,3.73,2.37
1001.87,2.07,13.83,3.79,3.38
3000.76,2.23,13.06,3.87,2.3
3.43,2.11,15.53,3.97,2.84
2.96,2.33,1019.05,4.31,2.94
3002.37,2.21,1060.14,4.13,3.39
2.83,2.37,10.72,3.94,1002.95
2.62,1002.23,14.21,3.92,1003.2
1002.87,2.82,15.97,4.83,2.59
4.05,1002.5,11.7,1004.79,1111.88
3.37,2.35,1036.35,4.09,2.55
3.06,2.42,11.26,1057.78,2.2
3001.78,2.4,11.8,3.79,2.27
1001.98,3.0,11.21,3.82,2.88
2.68,2.32,12.96,3.77,1002.82
2.53,1003.11,10.98,1033.29,2.27
1001.93,1002.35,10.85,3.8,1027.78
2.42,2.3,11.12,3.89,2.45
2.74,2.21,15.18,3.83,1055.98
2.57,1002.36,1014.26,1003.73,2.18
2.73,1002.37,14.72,4.1,2.42
2.53,1001.75,11.63,4.04,2.37
2.57,2.27,11.2,4.08,2.15
3.01,3.25,10.66,4.01,1031.22
3.22,3000.3,10.93,1004.29,2.24
2.58,3.04,13.69,1061.05,2.21
3.37,2.3,10.78,3.83,2.45
2.57,2.23,10.16,3.86,2.25
2.74,1001.48,10.58,1004.36,2.17
3001.64,2.19,11.07,3.95,1031.25
3.26,2.13,1012.86,3.84,2.16
2.74,2.19,13.03,3.96,2.21
2.49,1001.38,12.93,4.18,2.26
2.66,2.27,15.34,4.16,2.51
2.52,6997.9,13.53,4.05,2.17
3.23,2.61,1036.43,3.85,1032.11
2.52,3.4,16.45,4.61,2.58
1002.85,1001.44,10.54,4.32,3.13
1003.23,3.27,11.03,4.6,1031.31
2.91,2.62,10.49,4.69,2.65
1003.01,2.66,11.81,4.36,2.28
1002.25,3000.91,14.35,4.62,1030.57
2.69,2.3,1033.25,1034.45,2.39
2.62,1001.98,10.55,4.24,2.15
2.48,2.55,10.89,4.53,1002.41
2.77,2.31,10.93,4.72,2.2
3000.94,2.99,1033.75,4.63,2.22
2.45,2.31,1039.53,4.75,2.2
6999.02,2.41,11.05,1004.39,3.22
2.46,1001.51,10.37,4.11,2.33
1002.26,1001.97,1026.02,4.02,2.26
2.5,2.48,11.09,4.05,2.24
1003.06,3.03,11.47,3002.43,2.63
2.79,2.48,16.32,4.21,2.4
2.63,1002.62,11.13,4.19,2.35
1003.14,2.32,12.4,5.47,2.32
1002.1,2.08,1103.16,4.12,2.25
2.69,1001.46,1032.58,5.18,1003.69
1001.9,2.33,10.98,4.13,2.21
1003.0,3000.39,1009.51,4.13,2.14
2.87,2.18,1013.2,4.31,1011.38
2.64,2.21,10.72,1004.03,2.24
1002.18,1002.41,1035.03,1034.0,2.15
,,11.7,4.29,2.27
