P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.69,6.91,16.38,6.53,5.17
8.78,7.1,16.46,6.58,5.99
8.87,5.93,20.68,6.56,7.01
1023.19,5.73,16.41,6.48,6.36
10.42,1462.41,16.51,6.53,5.31
9.54,213.92,17.22,6.58,5.59
8.97,5.84,16.43,6.54,4.86
8.65,5.37,22.42,6.59,5.69
8.93,5.5,19.62,6.54,5.87
8.78,5.53,16.87,7.26,5.2
8.86,419.18,19.46,6.59,5.51
8.82,6.4,16.41,6.65,5.06
8.87,5.64,17.34,6.58,4.97
8.73,5.55,16.62,6.74,4.87
8.75,5.92,632.28,10.72,4.91
8.71,5.86,16.66,6.59,4.86
8.88,5.41,16.61,6.78,5.05
8.91,5.49,16.46,6.72,4.93
8.85,5.44,16.25,6.55,5.68
10.84,1031.72,16.46,9.85,4.77
10.83,5.51,16.6,8.56,1059.14
8.7,6.46,16.85,9.52,5.07
1054.44,5.6,17.13,7.88,4.83
8.74,5.52,1048.28,6.62,1048.38
8.81,5.48,16.85,217.72,5.12
9.06,5.39,16.96,6.63,4.93
8.71,5.4,20.37,6.65,6.2
9.77,6.24,18.05,1038.25,6.37
8.71,5.37,16.84,1014.05,6.39
9.11,5.61,16.54,6.48,5.61
9.09,7.7,17.49,6.55,5.09
9.07,5.47,1067.53,6.41,5.15
8.75,5.74,222.9,10.01,8.83
9.04,1060.19,18.28,7.83,420.09
8.59,5.63,16.4,6.38,5.67
1047.61,6.33,20.52,10.39,5.53
8.8,215.13,16.5,6.59,5.08
9.19,5.68,16.79,1063.38,5.9
8.97,5.53,1428.41,9.78,5.44
1433.46,6.04,1050.55,7.18,4.92
9.34,5.65,16.74,6.61,5.15
9.1,5.74,17.21,6.83,4.99
9.48,5.55,16.62,1070.22,8.16
1055.35,1038.44,16.94,6.83,7.37
8.89,1014.22,16.53,6.56,5.85
9.25,6.19,16.84,6.91,5.03
8.9,7.14,16.89,9.0,7.67
9.84,6.19,17.43,6.79,1045.38
9.5,5.8,16.94,6.57,5.43
9.4,5.56,17.36,1038.15,8.8
1027.98,5.73,16.79,6.76,5.77
13.43,208.97,1027.39,6.4,5.33
12.37,7.32,16.77,1044.95,12.26
9.78,207.09,17.2,1013.15,5.16
12.21,5.53,1286.33,6.59,5.33
10.07,5.39,16.74,1061.53,5.03
9.9,5.59,17.63,6.4,5.08
9.63,217.37,1073.74,7.06,5.08
9.27,1012.19,18.72,6.61,5.31
9.48,5.7,1045.51,10.46,5.06
9.26,5.67,17.66,6.37,5.01
8.98,5.46,19.49,6.61,4.98
10.85,1030.84,21.48,218.3,4.98
11.35,5.42,18.15,1064.65,5.67
1052.56,5.51,1077.96,7.44,5.59
9.23,5.34,16.7,6.83,6.04
9.23,5.36,16.26,6.76,4.93
12.23,5.37,17.22,6.81,5.79
9.33,5.41,20.43,6.84,5.19
9.19,5.59,18.14,7.14,4.92
1040.5,5.53,21.28,7.22,5.05
8.76,5.77,17.04,6.91,1230.75
8.76,5.75,16.81,6.62,5.14
8.64,5.42,23.29,7.46,4.96
8.9,5.34,23.55,6.53,4.97
8.78,5.56,16.57,8.22,213.44
8.68,5.31,20.61,6.57,4.83
8.78,5.3,23.56,6.57,5.34
8.76,5.55,17.88,6.63,5.28
9.14,5.5,16.62,7.45,4.98
1040.86,5.49,16.35,10.69,5.09
1014.1,5.34,16.54,6.98,1034.29
9.61,5.39,21.37,7.28,5.72
9.05,5.73,16.99,7.38,6.3
11.21,5.87,22.68,11.51,4.95
9.35,5.62,1039.71,6.71,5.13
1064.23,5.46,20.24,6.61,5.29
4781.36,5.9,16.5,7.37,5.38
12.07,5.62,16.75,212.86,5.09
9.02,6.18,225.16,7.64,4.91
8.92,7.68,17.63,6.68,1015.97
218.28,5.93,16.35,427.74,8.18
1032.24,1009.84,19.66,6.53,5.26
9.23,5.78,18.07,6.61,5.11
9.44,1060.45,16.15,7.19,4.9
11.37,5.77,1262.99,8.03,4.96
8.8,5.79,16.91,7.16,1269.82
8.69,5.87,15.99,9.68,5.32
9.0,5.55,15.82,7.04,5.28
8.81,5.93,15.76,7.2,4.91
11.18,211.94,16.35,6.73,1218.06
213.65,1032.19,1063.79,10.02,5.08
9.67,5.36,16.81,1044.66,5.44
9.66,1062.13,17.21,7.28,8.43
9.84,1013.43,16.36,7.05,5.04
9.23,5.39,22.04,6.89,5.04
10.78,212.55,16.52,6.96,4.89
214.21,5.65,16.47,7.86,4.8
422.07,5.85,17.28,7.4,4.99
9.2,5.36,18.31,11.51,6.22
425.43,5.68,1240.43,8.15,5.29
8.87,5.6,17.71,6.83,5.45
9.09,5.49,17.07,1030.7,5.65
8.87,208.83,15.87,11.28,5.22
8.81,6.01,15.93,7.28,9.48
8.92,5.45,16.64,6.56,7.23
10.05,1006.95,16.31,6.49,6.85
8.89,5.97,16.87,6.45,5.08
218.13,5.38,16.11,6.52,5.14
8.89,5.49,15.99,7.88,6.94
8.93,5.5,17.13,6.79,7.38
10.27,5.32,222.14,6.62,6.54
8.84,5.77,16.95,6.67,5.98
8.97,5.39,16.46,6.53,5.17
9.03,5.39,16.36,6.24,5.25
8.78,5.7,19.32,4829.07,1038.13
8.75,5.83,17.79,6.65,10.47
9.04,5.56,1257.1,6.71,5.22
8.93,5.83,16.39,6.58,5.57
