P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
9.97,1040.57,15.88,9.57,4.89
4652.56,210.75,15.88,6.12,9.0
11.98,1047.44,1063.11,1055.52,4.95
9.76,5.93,15.85,6.29,4.99
10.01,5.49,1051.84,7.35,4.92
1072.28,5.22,15.68,216.84,4.89
1013.08,6.77,16.03,6.52,8.66
1013.54,5.41,16.41,6.84,215.34
8.75,5.27,16.05,1243.02,212.87
1058.36,5.42,1034.3,6.51,5.01
8.88,5.97,17.78,6.37,4.86
8.94,5.49,230.25,1445.4,4.74
8.81,6.37,15.97,6.55,1025.85
8.66,6.12,16.16,6.65,4.85
8.79,5.28,226.06,6.51,4.66
1049.06,214.69,15.99,6.27,4.53
422.83,6.03,1064.25,6.27,4.57
8.8,5.28,15.74,6.21,211.56
9.73,1070.13,1865.66,6.58,5.7
214.55,210.28,16.09,6.25,5.11
9.14,5.25,15.85,6.32,4.79
1061.2,5.23,16.02,217.48,1214.14
216.58,5.3,15.97,6.34,4.82
1041.0,5.55,1052.27,1660.56,4.52
217.69,213.76,1278.72,1032.89,4.58
8.86,214.24,20.11,6.33,4.63
8.85,5.41,18.66,6.51,8.69
8.65,5.34,18.87,1248.05,4.66
1049.06,5.28,227.04,6.91,4.71
9.06,5.29,16.27,6.26,1025.49
9.1,212.67,16.41,6.33,4.7
8.79,212.3,15.83,1013.35,4.77
8.9,1867.48,1043.56,6.29,1049.14
8.95,6.17,19.54,1061.37,2859.89
8.81,5.18,15.91,6.34,4.89
8.95,5.45,16.41,9.3,4.75
216.99,212.25,20.3,6.18,5.04
213.6,213.12,20.14,6.37,5.04
1065.59,5.27,16.07,6.18,4.83
10.47,5.19,19.74,6.43,1009.86
9.07,207.35,16.13,6.33,4.73
215.95,5.22,1039.35,6.24,4.68
8.91,206.62,16.24,6.28,1255.0
1048.5,2031.68,15.77,2287.15,4852.75
9.09,5.24,15.93,6.55,4.88
8.91,5.11,16.15,6.39,7.84
9.29,420.86,16.06,6.24,4.66
9.02,5.5,20.0,1016.05,4.66
9.14,5.79,16.23,1013.0,4.59
1243.64,5.16,15.86,1217.03,4.5
1065.61,423.0,15.9,6.46,4.51
8.9,5.47,16.71,1048.32,4.44
1058.1,5.27,16.26,1217.09,5.16
8.8,1062.24,1034.66,6.54,4.87
8.9,1014.4,16.2,6.86,1048.43
8.83,214.82,1050.37,6.69,4.67
1019.9,5.42,16.13,7.89,4.63
9.24,1020.43,1050.88,7.01,4.59
9.02,1012.17,19.73,7.12,1033.22
1242.01,5.53,1245.37,6.83,7.86
8.77,211.87,224.13,6.59,4.66
1046.57,6.16,229.22,6.35,8.63
9.12,5.76,19.88,1036.33,4.55
9.2,5.55,1076.72,1011.74,1012.75
8.98,417.7,15.71,8.16,4.99
9.9,1061.83,15.61,8.49,5364.03
1059.2,5.47,15.85,8.71,8.01
8.9,211.52,1063.64,6.66,424.47
9.52,6.51,16.33,6.33,1055.32
11.45,5.67,16.5,6.49,4.88
8.88,419.88,16.57,6.63,1061.81
215.55,6.93,17.07,6.25,1012.91
214.69,210.01,16.01,6.17,8.15
1053.25,5.41,15.94,10.03,216.49
9.04,5.25,1040.34,8.11,4.98
213.64,7.36,1077.54,6.41,8.34
9.81,4835.88,17.59,6.42,4.89
1068.89,6.09,20.25,6.14,4.94
10.32,5.41,16.88,1021.1,4.69
13.08,213.3,1262.37,6.52,5.26
9.41,7.54,21.64,6.88,1055.57
9.52,1043.4,1027.2,6.65,5.15
9.54,5.63,17.44,10.98,210.75
212.47,5.68,223.19,6.79,4.96
9.09,214.72,19.05,6.73,4.88
9.2,1007.37,4622.55,6.61,1477.51
1026.02,211.36,1074.77,6.4,4.9
10.33,212.85,221.97,10.3,8.69
420.64,213.0,426.32,219.28,4.78
829.16,5.74,16.09,6.99,4.65
8.82,5.71,16.09,6.27,4.91
8.93,6.09,1056.62,6.56,4.82
9.06,6.33,1077.12,425.77,5.04
8.98,7.17,15.81,1229.0,4.92
1247.23,1020.53,16.1,214.23,4.81
1065.16,1015.84,16.03,10.48,1241.59
218.24,5.37,16.24,9.29,5.86
212.68,823.23,1232.37,6.44,5.36
423.62,1055.37,16.03,214.09,1030.2
