P-521,p521_mlkem1024,mlkem1024
418.59,427.41,409.36
420.82,427.61,409.19
419.04,427.76,409.33
419.6,427.95,409.2
419.15,427.36,409.18
418.82,427.41,409.48
418.44,427.48,409.35
418.86,427.37,409.53
418.82,427.39,409.09
418.77,427.27,409.5
420.48,427.39,409.23
427.36,427.69,3996.44
419.01,427.52,409.28
423.01,427.15,409.32
419.09,430.62,409.11
420.37,427.38,409.26
419.09,432.33,409.37
418.97,427.37,409.26
418.58,427.81,410.45
418.7,427.47,409.35
418.64,428.2,409.31
418.84,430.26,409.2
418.81,4012.16,409.4
418.95,427.47,409.18
419.32,427.45,409.62
418.73,427.36,409.46
418.8,427.53,409.92
418.64,428.01,410.46
418.72,429.22,411.12
418.73,427.65,409.34
418.6,428.68,409.18
418.89,427.46,409.37
421.09,427.94,409.91
418.61,427.67,409.63
4000.8,427.64,409.72
418.7,427.42,409.5
418.89,427.42,409.95
418.87,427.39,409.7
424.52,427.57,409.25
418.86,428.05,410.21
418.97,436.23,409.61
419.52,427.55,409.5
418.64,427.74,409.33
419.01,427.54,412.56
418.82,427.59,409.32
418.89,427.73,409.36
418.63,427.64,409.32
418.95,427.67,409.67
418.68,427.88,409.44
418.75,427.94,409.35
418.61,427.62,409.3
418.81,427.38,409.46
418.89,427.59,409.53
418.71,427.86,409.24
418.84,427.36,409.28
418.94,427.84,409.38
418.75,427.51,409.41
418.83,427.67,409.71
419.06,427.62,410.0
418.59,435.54,409.39
418.81,429.06,409.34
418.7,432.58,409.33
418.68,429.37,409.12
418.73,428.34,409.23
419.23,431.78,409.89
420.46,430.39,409.44
418.95,431.53,409.34
418.64,432.2,410.44
418.76,434.1,409.47
418.96,427.9,409.3
418.87,427.6,410.93
419.16,427.58,409.28
419.33,427.65,409.5
418.77,427.39,409.44
418.63,427.36,411.83
418.84,427.3,409.26
418.68,428.04,410.12
419.21,427.58,409.57
420.91,430.21,409.52
418.62,428.1,409.49
419.75,435.91,409.19
419.61,427.71,409.19
419.11,428.78,409.22
419.39,427.47,409.26
419.42,427.58,409.1
420.61,427.44,409.21
419.18,427.72,409.35
419.67,427.3,409.25
419.24,427.41,3995.42
418.75,427.62,409.37
418.79,427.4,409.76
419.47,427.33,411.37
418.69,428.76,409.55
418.48,427.4,409.33
421.81,427.69,409.29
418.76,427.37,409.28
418.51,4013.12,409.2
418.77,430.44,409.27
418.64,427.95,409.55
418.89,427.5,409.67
418.73,427.5,409.94
418.86,427.42,409.65
418.82,427.88,409.89
418.66,428.12,409.53
418.91,428.12,411.35
419.16,427.75,409.31
418.73,427.76,409.7
418.65,427.17,409.63
418.74,427.62,409.76
4002.58,427.37,409.36
418.86,427.51,409.26
418.62,427.25,409.3
418.98,428.91,409.19
419.04,427.22,409.22
418.83,427.18,409.28
418.77,427.4,409.25
418.99,428.35,409.39
418.62,427.34,409.36
418.83,427.3,409.3
418.95,427.55,409.54
418.82,434.47,409.11
419.04,427.45,409.41
422.31,427.32,409.23
418.63,427.41,409.35
418.89,428.28,409.57
418.69,427.97,409.26
419.01,433.68,410.06
418.91,427.41,409.25
418.55,427.78,409.12
419.13,427.76,409.3
418.71,429.03,409.35
418.78,430.94,409.5
418.83,431.42,410.14
419.19,428.72,409.31
418.74,429.22,409.25
418.67,427.85,409.83
418.66,427.34,409.55
418.63,430.92,409.9
418.64,428.85,409.3
418.88,427.28,409.44
418.53,433.75,409.15
418.68,427.51,409.45
422.72,429.05,409.93
419.72,427.64,409.37
418.83,428.19,409.34
418.9,427.58,409.33
418.66,428.35,409.32
418.96,427.3,409.25
418.9,428.49,409.17
418.84,427.45,409.63
418.78,427.97,409.46
421.99,427.98,409.33
419.2,428.01,409.54
419.38,427.32,409.38
419.23,428.1,409.61
421.3,427.49,409.66
419.78,427.31,409.35
423.41,427.34,409.36
419.17,427.73,413.47
420.73,427.46,409.42
419.2,431.15,409.59
418.61,430.73,409.48
419.44,428.8,409.35
418.83,427.82,412.83
418.79,434.4,409.39
418.98,427.6,3991.57
418.95,430.58,409.94
418.62,427.55,409.89
418.75,427.63,409.3
418.88,4012.31,409.64
418.84,427.45,409.5
418.82,430.64,409.61
418.56,428.69,409.45
418.86,437.23,409.45
418.7,428.1,410.16
421.06,427.29,410.05
418.95,427.48,410.0
419.2,427.5,409.87
418.63,427.52,409.93
418.86,427.21,409.89
418.71,429.68,409.8
418.89,427.9,410.05
421.14,427.58,409.4
418.96,427.23,409.6
4003.19,431.07,409.58
419.92,427.76,409.64
419.24,428.89,409.45
418.81,427.45,409.54
419.69,428.4,409.47
418.73,427.45,410.26
419.39,427.46,409.48
419.76,427.37,409.56
418.58,427.46,409.42
418.6,427.82,409.33
418.77,427.67,409.93
418.65,427.32,412.0
419.01,427.71,409.63
418.66,431.98,409.67
419.38,427.08,409.37
418.85,428.36,409.3
419.61,431.71,409.44
418.71,431.65,409.47
418.87,428.81,409.79
418.86,434.23,409.88
420.26,429.66,409.4
419.0,428.05,409.27
419.91,429.67,409.67
418.95,428.41,409.26
418.73,429.22,409.71
418.69,427.16,409.49
418.69,427.99,409.28
418.88,433.96,409.3
418.7,427.7,409.15
418.68,430.71,409.39
418.43,427.12,409.14
418.7,433.45,409.41
419.06,427.25,409.59
418.8,427.58,409.35
421.09,427.44,409.55
418.73,427.46,409.22
419.4,428.27,409.07
418.65,427.37,411.03
418.57,428.84,409.31
418.66,427.3,409.32
418.86,431.57,411.18
418.93,427.09,409.27
418.81,427.82,409.2
423.17,427.58,409.29
419.52,440.21,409.33
418.89,427.67,409.35
418.57,429.2,409.92
418.66,427.73,409.5
418.57,428.09,409.51
418.59,427.56,409.63
418.57,427.7,413.48
418.5,429.92,409.28
418.62,427.36,409.8
419.74,427.55,409.39
418.98,427.21,409.91
420.69,427.31,409.49
419.6,427.35,410.03
422.81,427.23,3990.36
418.87,4011.72,409.64
420.2,430.45,409.4
419.07,431.18,409.41
421.89,427.72,409.28
418.97,427.58,409.14
419.15,427.43,409.77
418.75,427.39,411.73
418.71,427.35,409.79
418.92,427.43,409.49
418.55,427.71,409.29
418.64,427.62,410.1
419.28,427.28,409.68
419.21,427.29,409.44
419.35,427.45,410.07
418.73,432.42,409.27
419.95,427.17,409.35
418.72,427.28,409.45
3999.52,429.08,409.25
418.74,428.88,409.44
418.96,427.18,409.38
418.81,427.84,409.41
418.59,427.4,409.39
418.72,428.61,409.23
419.55,427.45,409.4
418.75,427.51,409.61
418.61,427.78,409.55
418.85,427.6,411.44
418.78,428.11,409.46
418.68,428.28,410.96
418.77,429.43,409.15
420.9,428.18,409.24
418.83,428.84,409.27
418.79,428.02,409.26
418.5,428.62,409.25
419.56,428.73,409.34
418.79,429.54,409.17
420.46,427.42,411.23
418.72,427.64,409.53
419.65,427.4,409.36
418.76,427.57,409.37
419.5,427.78,410.93
419.75,427.43,409.5
419.22,429.02,409.42
418.69,427.56,409.35
418.63,426.92,409.45
418.62,427.43,409.37
418.97,428.12,409.29
418.65,428.01,409.62
418.59,427.31,409.52
418.83,427.65,409.39
418.67,427.73,409.28
418.72,427.47,409.27
419.68,431.61,409.29
418.59,427.68,409.26
418.59,427.67,409.36
418.85,427.44,409.41
418.93,437.06,409.26
424.99,427.93,409.29
419.31,432.85,409.27
418.95,427.31,409.19
419.59,427.05,409.33
418.75,427.7,409.35
418.9,427.75,409.4
418.65,427.25,409.24
418.69,427.38,409.61
420.2,427.53,409.37
419.35,427.48,409.29
418.81,427.47,409.47
423.86,430.95,409.48
419.91,427.75,409.27
424.09,427.44,409.55
419.1,427.45,409.25
419.33,428.92,409.32
420.21,427.31,409.35
420.04,4011.46,409.36
420.24,427.34,409.49
418.56,427.48,3995.67
420.09,427.86,409.18
418.59,427.21,409.13
418.77,427.85,409.52
418.89,427.87,409.31
418.82,427.79,409.34
419.3,427.48,410.62
418.87,433.43,409.37
419.42,427.47,411.95
418.74,427.48,409.66
419.26,427.82,409.35
419.1,427.48,409.25
418.79,427.84,409.26
418.65,427.79,409.19
418.66,428.08,409.26
418.49,427.57,409.37
4010.78,427.75,409.2
418.86,427.57,409.43
422.99,428.14,409.22
418.48,431.25,409.21
421.84,430.81,409.17
418.8,427.63,409.16
419.87,429.07,409.25
418.53,428.27,409.17
419.67,428.57,409.26
419.5,429.08,409.25
420.05,428.34,409.23
426.96,429.2,409.19
418.59,429.13,409.22
418.58,427.72,409.3
418.97,430.39,410.27
418.61,427.41,409.46
