P-521,p521_mlkem1024,mlkem1024
218.52,227.59,211.31
218.5,227.11,209.49
218.31,227.43,209.24
218.63,227.83,209.23
218.78,230.01,209.51
218.5,231.19,211.31
218.86,230.68,209.55
218.58,227.32,210.29
218.5,227.19,209.45
218.55,227.16,209.49
218.55,227.78,209.31
218.41,227.49,209.38
218.63,227.52,209.41
218.67,227.27,209.32
221.3,227.83,209.35
219.0,232.74,209.31
218.61,231.56,209.48
218.62,227.04,209.52
218.4,233.91,213.2
218.71,227.38,209.36
218.64,227.25,209.37
219.0,227.1,211.01
218.62,227.2,209.31
218.49,227.32,209.21
218.89,227.29,209.24
218.49,227.33,209.41
218.52,227.32,209.39
218.67,227.36,209.18
218.51,227.19,209.29
218.48,227.5,209.4
218.51,228.36,209.63
218.42,227.16,209.38
218.69,227.38,209.25
218.82,227.44,209.33
218.61,227.04,209.2
218.54,227.12,209.44
218.54,227.08,209.31
218.72,227.28,209.41
219.09,227.05,209.12
218.52,227.45,209.25
218.82,227.48,209.22
218.83,227.19,209.29
218.81,227.06,209.23
218.69,227.64,209.21
218.72,227.29,209.36
219.72,227.43,209.21
220.3,227.72,209.08
218.69,227.17,209.47
218.87,227.79,209.24
218.59,233.58,209.44
218.49,227.37,209.26
218.82,227.29,209.2
218.83,227.35,209.24
218.54,227.69,209.17
219.04,227.45,209.18
218.6,227.38,209.36
218.84,227.33,209.19
218.74,227.71,209.31
218.62,227.85,209.09
218.9,227.7,209.25
