P-521,p521_mlkem1024,mlkem1024
98.65,108.18,89.1
98.71,107.75,89.18
99.4,107.64,89.23
99.68,108.96,89.4
98.51,107.67,89.25
99.89,107.35,90.8
99.33,109.95,89.11
99.25,107.61,89.42
99.46,108.37,89.26
100.69,107.69,89.65
100.07,107.28,89.13
99.71,107.76,89.26
99.33,107.66,89.21
105.42,108.22,89.31
103.83,107.76,89.28
100.42,107.91,89.32
99.28,107.92,89.19
99.0,108.25,89.31
101.94,107.67,89.26
99.44,108.13,89.33
99.79,108.81,89.39
103.91,107.64,89.66
99.15,110.71,89.44
101.25,108.08,89.82
99.21,107.65,89.38
99.27,107.61,89.53
100.45,107.53,89.45
99.29,107.62,89.36
101.02,107.88,89.2
99.6,108.02,89.35
99.78,107.66,89.46
100.11,107.86,89.41
100.86,107.71,89.42
100.88,107.64,89.36
100.01,108.53,90.16
104.37,107.82,89.38
101.19,108.56,89.32
101.92,107.74,89.52
100.57,107.47,89.35
100.33,108.6,91.15
99.64,107.57,89.4
104.11,107.5,89.42
99.84,109.61,89.67
98.93,107.64,89.45
99.12,108.71,89.47
